,id,Name,games_played,minutes_played,points_scored,goals_scored,goals_attempted,3_point_scored,3_point_attempted,free_throws_scored,free_throws_attempted,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnover,season,5Yrs
24,713,Chris Carr,60,9.8,4,1.5,3.6,0.2,0.7,0.8,1,0.5,1.3,0.7,0.2,0.1,0.7,1995,1
25,678,George Zidek,71,12.5,4,1.5,3.5,0,0,1,1.3,1,1.6,0.2,0.1,0.1,0.5,1995,0
26,685,Cherokee Parks,64,13.6,3.9,1.6,3.9,0.1,0.4,0.6,1,1,2.3,0.5,0.4,0.5,0.5,1995,1
27,690,Don Reid,69,14.4,3.8,1.5,2.7,0,0,0.7,1.1,1.1,1.8,0.2,0.7,0.6,0.6,1995,1
28,696,Travis Best,59,9.7,3.7,1.2,2.8,0.1,0.4,1.3,1.5,0.2,0.6,1.6,0.3,0.1,1.1,1995,1
29,731,Greg Ostertag,57,11.6,3.6,1.5,3.2,0,0,0.6,0.9,1,2.1,0.1,0.1,1.1,0.4,1995,1
30,707,Mark Davis,57,10,3.3,1,2.6,0.1,0.2,1.3,2,1,1.2,0.8,0.7,0.4,1.2,1995,0
31,679,Jason Caffey,57,9.6,3.2,1.2,2.8,0,0,0.7,1.2,0.9,1.1,0.4,0.2,0.1,0.8,1995,1
32,675,Junior Burrough,61,8.1,3.1,1,2.8,0,0,1,1.5,0.7,1,0.2,0.2,0.2,0.7,1995,0
33,720,Terrence Rencher,36,11.3,2.9,0.9,2.8,0.3,0.8,0.9,1.3,0.3,1,1.5,0.4,0.1,1.2,1995,0
34,724,Cory Alexander,60,9.3,2.8,1.1,2.6,0.4,1.1,0.3,0.4,0.2,0.6,2,0.5,0,1.1,1995,1
35,727,Eric Snow,43,9,2.7,1,2.3,0,0.2,0.7,1.1,0.2,0.8,1.7,0.7,0,0.9,1995,1
36,706,Jerome Allen,41,8.8,2.6,0.9,2.6,0.2,0.8,0.6,0.9,0.1,0.5,1.2,0.5,0.1,0.8,1995,0
37,66,Marques Bragg,53,7,2.5,1,2.3,0,0,0.4,0.8,0.7,0.8,0.2,0.3,0.2,0.5,1995,0
38,691,Lou Roe,49,7.6,1.8,0.7,1.8,0,0.2,0.5,0.7,0.6,1,0.3,0.2,0.2,0.3,1995,0
39,942,Todd Mundt,33,4.6,1.1,0.5,1.2,0,0,0.2,0.2,0.3,0.5,0.1,0.1,0.2,0.1,1995,0
0,299,Glenn Robinson,80,37,21.9,8,17.6,1.1,3.4,5,6.2,2.1,4.3,2.5,1.4,0.3,3.9,1994,1
1,255,Grant Hill,70,38.3,19.9,7.3,15.2,0.1,0.4,5.3,7.3,1.8,4.6,5,1.8,0.9,2.9,1994,1
2,436,Juwan Howard,65,36.1,17,7,14.3,0,0.1,3,4.5,2.8,5.6,2.5,0.8,0.2,2.6,1994,1
3,441,Lamond Murray,81,31.6,14.1,5.4,13.5,0.8,2.7,2.5,3.3,1.6,2.7,1.6,0.9,0.7,2,1994,1
4,224,Eddie Jones,64,31,14,5.3,11.6,1.4,3.8,1.9,2.6,1.2,2.7,2,2,0.6,1.2,1994,1
5,258,Brian Grant,80,28.6,13.2,5.2,10.1,0,0.1,2.9,4.5,2.6,4.9,1.2,0.6,1.5,2,1994,1
6,923,Donyell Marshall,72,29,12.6,4.8,12.2,1,3.4,2,3.1,1.9,3.7,1.5,0.6,1.2,1.6,1994,1
7,467,Jason Kidd,79,33.8,11.7,4.2,10.8,0.9,3.3,2.4,3.5,1.9,3.5,7.7,1.9,0.3,3.2,1994,1
8,412,Sharone Wright,79,25.9,11.4,4.6,9.8,0,0.1,2.3,3.6,2.4,3.6,0.6,0.5,1.3,1.9,1994,0
9,445,Wesley Person,78,23.1,10.4,4,8.2,1.5,3.4,1,1.3,0.9,1.7,1.3,0.6,0.3,1,1994,1
10,376,Eric Montross,78,29.7,10,3.9,7.4,0,0,2.1,3.4,2.5,4.7,0.5,0.4,0.8,1.4,1994,1
11,234,Khalid Reeves,67,21.8,9.2,3.1,6.9,1,2.6,2.1,2.9,0.8,2,4.3,1.1,0.1,2,1994,1
12,435,Carlos Rogers,49,20.8,8.9,3.7,6.9,0,0.3,1.6,3,2.2,3.5,0.8,0.4,1.1,1.7,1994,1
13,147,Jalen Rose,81,22.2,8.2,2.8,6.2,0.4,1.4,2.1,2.9,0.7,2,4.8,0.8,0.3,2,1994,1
14,943,Ryan Lorthridge,37,18.2,7.4,2.9,6,0.1,0.4,1.5,2.4,0.6,1.3,2.7,0.8,0,1.5,1994,0
15,15,Eric Piatkowski,81,14.9,7,2.5,5.6,0.9,2.4,1.1,1.4,0.8,0.9,1,0.5,0.2,0.8,1994,1
16,63,Michael Smith,82,21.2,6.9,2.7,5,0,0,1.5,3.2,2.1,3.8,0.8,0.7,0.6,1.3,1994,1
17,32,Clifford Rozier,66,22.6,6.8,2.9,5.9,0,0.1,1,2.3,3,4.3,0.7,0.5,0.6,1.3,1994,0
18,243,Aaron McKie,45,18.4,6.5,2.6,5.8,0.2,0.6,1.1,1.6,0.8,2.1,2,0.8,0.4,0.9,1994,1
19,65,Greg Minor,63,15,6,2.5,4.8,0,0.2,1,1.2,0.8,1.4,1,0.5,0.3,0.7,1994,0
20,164,Chris Childs,53,19.3,5.8,2,5.3,0.8,2.4,1,1.4,0.3,1,4.1,0.8,0.1,1.4,1994,1
21,460,Trevor Ruffin,49,6.5,4.8,1.7,4,0.8,2,0.6,0.8,0.2,0.3,1,0.3,0,1,1994,0
22,308,Derrick Alston,64,16.1,4.7,1.9,4,0,0.1,0.9,1.9,1.5,1.9,0.5,0.6,0.5,0.8,1994,0
23,434,Tony Dumas,58,10.6,4.6,1.7,4.3,0.4,1.3,0.9,1.3,0.6,0.5,1,0.2,0.1,0.9,1994,0
24,292,Anthony Miller,46,11.5,4.1,1.5,2.9,0,0.1,1,1.7,1.5,1.8,0.8,0.4,0.2,0.8,1994,1
25,132,Dwayne Morton,41,9.6,4.1,1.2,3.1,0.2,0.6,1.4,2.1,0.5,0.9,0.4,0.3,0.4,0.7,1994,0
26,141,Anthony Tucker,62,15.8,3.9,1.5,3.4,0,0,0.8,1.3,0.7,2,1.1,0.7,0.2,0.9,1994,0
27,211,Eric Mobley,46,12.8,3.9,1.7,2.9,0,0,0.5,1,1.2,2.1,0.5,0.2,0.6,0.5,1994,0
28,189,B.J. Tyler,55,14.7,3.5,1.3,3.4,0.3,0.9,0.6,0.9,0.2,0.9,3.2,0.7,0,1.8,1994,0
29,54,Dickey Simpkins,59,9.9,3.5,1.3,3.1,0,0,0.8,1.2,1,1.5,0.6,0.2,0.1,0.8,1994,1
30,42,Monty Williams,41,12.3,3.3,1.5,3.2,0,0.2,0.4,0.9,1,1.4,1.2,0.5,0.1,1,1994,1
31,241,Darrin Hancock,46,9.2,3.3,1.5,2.6,0,0.1,0.3,0.8,0.3,0.8,0.7,0.4,0.1,0.7,1994,0
32,320,Jamie Watson,60,11.2,3.3,1.3,2.5,0.1,0.3,0.6,0.9,0.3,1,1,0.6,0.2,0.9,1994,0
33,240,Brooks Thompson,38,6.5,3.1,1.2,3,0.5,1.5,0.2,0.3,0.2,0.4,1.1,0.3,0.1,0.7,1994,0
34,160,Tim Breaux,42,8.1,3,1.1,2.9,0.1,0.6,0.8,1.2,0.4,0.4,0.4,0.3,0.1,0.4,1994,0
35,223,Bill Curley,53,11.2,2.7,1.1,2.5,0,0,0.5,0.7,1,1.3,0.5,0.4,0.4,0.5,1994,1
36,458,Howard Eisley,49,11.3,2.4,0.8,2.5,0.2,0.8,0.6,0.8,0.2,0.7,1.9,0.4,0.1,1,1994,1
37,440,Zan Tabak,37,4.9,2,0.6,1.4,0,0,0.7,1.2,0.6,0.9,0.1,0.1,0.2,0.5,1994,1
38,29,Jim McIlvaine,55,9.7,1.7,0.6,1.3,0,0,0.5,0.7,0.7,1.2,0.2,0.2,1.1,0.3,1994,1
0,469,Jamal Mashburn,79,36.7,19.2,7.1,17.5,1.1,3.8,3.9,5.5,1.4,3.1,3.4,1.1,0.2,3.1,1993,1
1,185,Chris Webber,76,32.1,17.5,7.5,13.6,0,0.2,2.5,4.7,4,5.1,3.6,1.2,2.2,2.7,1993,1
2,375,Isaiah Rider,79,30.6,16.6,6.6,14.1,0.7,1.9,2.7,3.4,1.5,2.5,2.6,0.7,0.4,2.8,1993,1
3,358,Anfernee Hardaway,82,36.8,16,6.2,13.3,0.6,2.3,3,4,2.3,3,6.6,2.3,0.6,3.6,1993,1
4,129,Dino Radja,80,28.8,15.1,6.1,11.8,0,0,2.8,3.8,2.4,4.8,1.4,0.9,0.8,1.9,1993,0
5,89,Nick Van Exel,81,33.3,13.6,5.1,13,1.5,4.5,1.9,2.4,0.6,2.4,5.8,1,0.1,1.8,1993,1
6,452,Vin Baker,82,31.2,13.5,5.3,10.6,0,0.1,2.9,5,3.4,4.2,2,0.7,1.4,2,1993,1
7,384,Calbert Cheaney,65,24.7,12,5,10.7,0,0.4,1.9,2.5,1.4,1.6,1.9,1,0.2,1.7,1993,1
8,389,Toni Kukoc,75,24.1,10.9,4.2,9.7,0.4,1.6,2.1,2.8,1.3,2.7,3.4,1.1,0.4,2.2,1993,1
9,762,Shawn Bradley,49,28.3,10.3,4.1,10,0,0.1,2.1,3.4,2,4.2,2,0.9,3,3,1993,1
10,283,Lindsey Hunter,82,26.5,10.3,4.1,10.9,0.8,2.5,1.3,1.7,0.6,1.7,4.8,1.5,0.1,2.2,1993,1
11,248,George Lynch,71,24.8,9.6,4.1,8.1,0,0.1,1.4,2.3,3.1,2.7,1.4,1.4,0.4,1.2,1993,1
12,168,Chris Mills,79,25.6,9.4,3.6,8.6,0.5,1.5,1.7,2.2,1.7,3.4,1.6,0.7,0.6,1.1,1993,1
13,1677,Harold Ellis,49,18.8,8.7,3.2,6,0,0.1,2.2,3,1.9,1.2,0.6,1.5,0,0.9,1993,0
14,275,Allan Houston,79,19.2,8.5,3.4,8.5,0.4,1.5,1.1,1.4,0.2,1.3,1.3,0.4,0.2,1.3,1993,1
15,915,Rodney Rogers,79,17.8,8.1,3,6.9,0.4,1.2,1.6,2.4,1.1,1.7,1.3,0.8,0.6,1.7,1993,1
16,213,Antonio Davis,81,21.4,7.7,2.7,5.2,0,0,2.4,3.7,2.3,3.9,0.7,0.6,1,1.3,1993,1
17,448,Bo Outlaw,37,23.5,6.9,2.6,4.5,0,0.1,1.6,2.8,2.2,3.5,1,1,1,0.8,1993,1
18,348,Mitchell Butler,75,17.6,6.9,2.8,5.6,0,0.1,1.4,2.4,1.4,1.6,1,0.7,0.3,1.2,1993,1
19,208,Sam Cassell,66,17,6.7,2.5,5.9,0.4,1.3,1.4,1.6,0.4,1.7,2.9,0.9,0.1,1.4,1993,1
20,461,Popeye Jones,81,21.9,5.8,2.4,5,0,0,1,1.3,3.7,3.8,1.2,0.8,0.4,1.2,1993,1
21,136,P.J. Brown,79,24.7,5.7,2.1,5.1,0,0.1,1.5,1.9,2.4,3.9,1.2,0.9,1.2,0.9,1993,1
22,49,Gheorghe Muresan,54,12,5.6,2.4,4.4,0,0,0.9,1.3,1.2,2.3,0.3,0.5,0.9,1,1993,1
23,768,Acie Earl,74,15.5,5.5,2,5,0,0,1.5,2.2,1.1,2.2,0.2,0.3,0.7,1,1993,0
24,446,Lucious Harris,77,15.1,5.4,2.1,5,0.1,0.4,1.1,1.5,0.6,1.5,1.4,0.6,0.1,1,1993,1
25,143,Terry Dehere,64,11.9,5.3,2,5.3,0.4,0.9,1,1.3,0.4,0.7,1.2,0.4,0,1,1993,1
26,935,Bryon Russell,67,16.7,5,2,4.2,0,0.3,0.9,1.5,0.9,1.8,0.8,1,0.3,0.8,1993,1
27,37,Greg Graham,70,12.7,4.8,1.7,4.4,0,0.4,1.3,1.6,0.3,0.9,0.9,0.9,0.1,0.9,1993,0
28,197,Scott Burrell,51,15,4.8,1.9,4.6,0,0.1,0.9,1.4,0.9,1.7,1.2,0.7,0.3,0.9,1993,1
29,381,James Robinson,58,11.6,4.8,1.8,4.9,0.4,1.3,0.8,1.2,0.6,0.8,1.2,0.5,0.3,0.9,1993,1
30,77644,Darren Morningstar,23,16,4.2,1.7,3.6,0,0,0.8,1.3,1.3,2.2,0.7,0.6,0.1,0.8,1993,0
31,77254,Warren Kidd,68,13,3.6,1.5,2.5,0,0,0.7,1.3,1.1,2.3,0.3,0.3,0.3,0.6,1993,0
32,777,Rex Walters,48,8,3.4,1.3,2.4,0.3,0.6,0.6,0.7,0.1,0.7,1.5,0.3,0.1,0.6,1993,1
33,46,Mike Peplowski,55,12.1,3.2,1.4,2.6,0,0,0.4,0.8,0.9,2.2,0.4,0.3,0.5,0.6,1993,0
34,133,David Wesley,60,9,3.1,1.1,2.9,0.2,0.8,0.7,0.9,0.2,0.6,2.1,0.6,0.1,0.9,1993,1
35,76852,Josh Grant,53,7.2,3,1.1,2.8,0.3,1.2,0.4,0.5,0.5,1.2,0.5,0.3,0.2,0.6,1993,0
36,916,Corie Blount,67,10.3,3,1.1,2.6,0,0,0.7,1.1,1.1,1.8,0.8,0.3,0.5,0.8,1993,1
37,911,Ervin Johnson,45,6.2,2.6,1,2.4,0,0,0.6,1,1.1,1.6,0.2,0.2,0.5,0.5,1993,1
38,77478,Bob Martin,53,10.1,2.1,0.8,1.7,0,0,0.6,1,0.7,1.5,0.3,0.2,0.6,0.5,1993,0
39,76517,Brian Davis,68,5.5,1.9,0.6,1.9,0,0,0.7,1,0.3,0.5,0.3,0.2,0.1,0.3,1993,0
40,1577,Darnell Mee,38,7.5,1.9,0.7,2.3,0.1,0.6,0.3,0.7,0.4,0.5,0.4,0.4,0.3,0.5,1993,0
41,35,Eric Riley,47,4.7,1.9,0.7,1.5,0,0,0.4,0.8,0.5,0.7,0.2,0.1,0.2,0.3,1993,1
42,43,Chris Whitney,40,8.5,1.8,0.6,2.1,0.3,0.8,0.3,0.4,0.1,0.6,1.3,0.3,0,0.9,1993,1
