,id,Name,games_played,minutes_played,points_scored,goals_scored,goals_attempted,3_point_scored,3_point_attempted,free_throws_scored,free_throws_attempted,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnover,season,5Yrs
18,77,Doug Overton,45,22,8.1,3.4,7.2,0.1,0.3,1.3,1.8,0.6,1.8,3.5,0.7,0.1,1.6,1992,1
19,1603,Walter Bond,74,21.3,8,3.1,7.6,0.1,0.6,1.7,2.3,0.7,1.9,1.6,1,0.2,1.5,1992,0
20,76337,Dexter Cambridge,53,16.7,7,2.8,5.9,0,0.1,1.3,1.9,1.7,1.5,1.1,0.5,0.1,1.2,1992,0
21,228,Adam Keefe,82,18.9,6.6,2.3,4.6,0,0,2,2.9,2.1,3.2,1,0.7,0.2,1.2,1992,1
22,931,Don MacLean,62,10.9,6.6,2.5,5.8,0,0.1,1.5,1.8,0.5,1.4,0.6,0.2,0.1,0.7,1992,1
23,907,Malik Sealy,58,11.6,5.7,2.3,5.5,0.1,0.5,0.9,1.3,1,0.9,0.8,0.6,0.1,1,1992,1
24,145,Tracy Murray,48,10.3,5.7,2.3,5.4,0.4,1.5,0.7,0.8,0.8,0.9,0.2,0.2,0.1,0.6,1992,1
25,932,Oliver Miller,56,19.1,5.6,2.2,4.6,0,0.1,1.3,1.8,1.3,3.7,2.1,0.7,1.8,1.9,1992,1
26,93,Hubert Davis,50,16.3,5.4,2.2,5,0.1,0.4,0.9,1.1,0.3,0.9,1.7,0.4,0.1,0.9,1992,1
27,77486,Marlon Maxey,43,12.1,5.4,2.2,3.9,0,0,1,1.6,1.5,2.3,0.3,0.3,0.4,0.9,1992,0
28,780,Byron Houston,79,16.1,5.3,1.8,4.1,0,0.1,1.6,2.5,1.5,2.5,0.9,0.6,0.5,1.1,1992,0
29,195,Lee Mayberry,82,18.3,5.2,2.1,4.6,0.5,1.3,0.5,0.8,0.3,1.1,3.3,0.7,0.1,1,1992,1
30,1036,Litterial Green,52,12,4.5,1.7,3.8,0,0.2,1.2,1.8,0.2,0.4,2.2,0.4,0.1,0.8,1992,1
31,761,Matt Geiger,48,11.5,4.5,1.6,3,0,0.1,1.3,1.9,1,1.5,0.3,0.3,0.4,0.8,1992,1
32,468,Jon Barry,47,11.7,4.4,1.6,4.4,0.4,1.3,0.7,1,0.2,0.7,1.4,0.7,0.1,0.9,1992,1
33,1814,Chris Smith,80,15.8,4.3,1.6,3.6,0,0.2,1.2,1.5,0.4,0.8,2.5,0.6,0.2,0.9,1992,0
34,85,Brent Price,68,12.6,3.9,1.5,4.1,0.1,0.7,0.8,1,0.4,1.1,2.3,0.8,0,1.3,1992,1
35,77138,Dave Johnson,42,8.5,3.7,1.4,3.5,0.1,0.3,1,1.4,0.4,0.7,0.3,0.2,0,0.7,1992,0
36,76148,Tony Bennett,75,11.4,3.7,1.5,3.5,0.3,1.1,0.4,0.5,0.2,0.7,1.8,0.4,0,0.7,1992,0
37,694,Sam Mack,40,6.7,3.6,1.2,3,0.1,0.6,1.1,1.5,0.5,0.8,0.4,0.4,0.1,0.6,1992,1
38,180,John Crotty,40,6.1,2.6,0.9,1.8,0.1,0.4,0.7,1,0.1,0.3,1.4,0.3,0,0.8,1992,1
39,1030,Duane Cooper,65,9.9,2.4,1,2.4,0.1,0.5,0.4,0.5,0.2,0.6,2.3,0.3,0,1.1,1992,0
40,771,Elmore Spencer,44,6.4,2.4,1,1.9,0,0,0.4,0.7,0.4,1,0.2,0.2,0.4,0.6,1992,0
41,101258,Corey Williams,35,6.9,2.3,0.9,2.4,0,0.1,0.5,0.6,0.5,0.3,0.7,0.1,0.1,0.3,1992,0
42,1128,Stephen Howard,49,5.3,2.1,0.7,1.9,0,0,0.7,1.1,0.5,0.7,0.2,0.3,0.2,0.5,1992,1
43,1010,Randy Woods,41,4.2,1.7,0.6,1.6,0.1,0.3,0.5,0.6,0.1,0.2,1,0.3,0,0.4,1992,0
44,31,Lorenzo Williams,27,6.6,1.3,0.6,1.3,0,0,0.1,0.3,0.6,1.4,0.2,0.2,0.6,0.3,1992,1
0,913,Larry Johnson,82,37.2,19.2,7.5,15.3,0.1,0.3,4.1,5,3.9,7,3.6,1,0.6,2,1991,1
1,87,Dikembe Mutombo,71,38.3,16.6,6,12.2,0,0,4.5,7,4.5,7.8,2.2,0.6,3,3.5,1991,1
2,182,Billy Owens,80,31.4,14.3,5.9,11.1,0,0.1,2.6,3.9,3,5,2.4,1.1,0.8,2.2,1991,1
3,278,Stacey Augmon,82,30.5,13.3,5.4,11,0,0.1,2.6,3.9,2.3,2.8,2.5,1.5,0.3,2.2,1991,1
4,120,Steven Smith,61,29.6,12,4.9,10.7,0.7,2,1.6,2.1,1.3,1.8,4.6,1,0.3,2.5,1991,1
5,1855,Mark Macon,76,30.3,10.6,4.4,11.7,0.1,0.4,1.8,2.4,1.1,1.8,2.2,2,0.2,2,1991,1
6,1125,Larry Stewart,76,29.3,10.4,4,7.8,0,0,2.5,3.1,2.4,3.5,1.6,0.7,0.6,1.5,1991,1
7,914,Stanley Roberts,55,20.3,10.4,4.3,8.1,0,0,1.8,3.6,2.1,4.1,0.7,0.4,1.5,1.4,1991,1
8,76842,Paul Graham,78,22,10.1,3.9,8.7,0.7,1.8,1.6,2.2,0.9,2,2.2,1.2,0.3,1.2,1991,0
9,77098,Mike Iuzzolino,52,24.6,9.3,3.1,6.8,1.1,2.6,2.1,2.5,0.5,1.4,3.7,0.6,0,1.8,1991,0
10,183,Bison Dele,48,18.9,9.1,3.6,6.8,0,0,2,3,2.4,3.3,0.7,0.9,1.1,1.8,1991,1
11,475,Doug Smith,76,22.5,8.8,3.8,9.2,0,0.1,1.2,1.6,1.7,3.4,1.7,0.8,0.4,1.3,1991,0
12,929,Tracy Moore,42,18.6,8.5,3.1,7.7,0.7,2,1.5,1.9,0.7,1.2,1.1,0.8,0.1,1,1991,1
13,1106,Donald Hodge,51,20.7,8.4,3.2,6.4,0,0,2,2.9,2.3,3.1,0.8,0.5,0.5,1.5,1991,0
14,296,Rick Fox,81,19,8,3,6.5,0.3,0.9,1.7,2.3,0.9,1.8,1.6,1,0.4,1.5,1991,1
15,210,Terrell Brandon,82,19.6,7.4,3.1,7.3,0,0.3,1.2,1.5,0.6,1.4,3.9,1,0.3,1.7,1991,1
16,2349,Victor Alexander,80,16.9,7.4,3,5.7,0,0,1.3,1.9,1.3,2.9,0.4,0.6,0.8,1.1,1991,1
17,72,Kenny Anderson,64,17,7,2.9,7.5,0,0.2,1.1,1.5,0.6,1.4,3.2,1,0.1,1.5,1991,1
18,905,Dale Davis,64,20.3,6.2,2.4,4.4,0,0,1.4,2.4,2.5,3.9,0.5,0.4,1.2,0.8,1991,1
19,423,Chris Gatling,54,11.3,5.7,2.2,3.8,0,0.1,1.3,2,1.4,2,0.3,0.6,0.7,0.8,1991,1
20,128,David Benoit,77,15.1,5.6,2.3,4.9,0,0.2,1.1,1.3,1.4,2.5,0.4,0.2,0.6,0.9,1991,1
21,21,Greg Anthony,82,18.4,5.5,2,5.3,0.1,0.7,1.4,1.9,0.4,1.3,3.8,0.7,0.1,1.2,1991,1
22,78194,Labradford Smith,48,14.8,5.1,2.1,5.1,0,0.4,0.9,1.2,0.6,1.1,2.1,0.9,0,1.3,1991,0
23,76450,Chris Corchiani,51,14.5,5,1.5,3.8,0.2,0.7,1.8,2,0.4,1.2,2.8,0.9,0,1.5,1991,0
24,123,Robert Pack,72,12.4,4.6,1.6,3.8,0,0.1,1.4,1.8,0.4,0.9,1.9,0.6,0.1,1.3,1991,1
25,61,Carl Herrera,43,13.2,4.4,1.9,3.7,0,0,0.6,1,0.8,1.5,0.6,0.4,0.6,0.9,1991,1
26,26,Luc Longley,66,15,4.3,1.7,3.8,0,0,0.8,1.2,1,2.9,0.8,0.5,1,1.3,1991,1
27,77493,Tharon Mayes,24,10.6,4.1,1.3,4.1,0.6,1.7,1,1.5,0.1,0.5,1.5,0.7,0.1,1.3,1991,0
28,77426,Kevin Lynch,55,14.9,4.1,1.7,4.1,0.1,0.1,0.6,0.8,0.5,1,1.5,0.7,0.2,0.8,1991,0
29,785,Eric Murdock,50,9.6,4.1,1.5,3.7,0.1,0.5,0.9,1.2,0.4,0.7,1.8,0.6,0.1,1,1991,1
30,76875,Sean Green,35,7.3,4,1.8,4.5,0.1,0.3,0.4,0.8,0.6,0.6,0.6,0.4,0.2,0.8,1991,0
31,357,Greg Sutton,67,9,3.7,1.4,3.6,0.4,1.3,0.5,0.7,0.1,0.6,1.4,0.4,0.1,1,1991,0
32,432,Pete Chilcutt,69,11.8,3.6,1.6,3.6,0,0,0.3,0.4,1.1,1.6,0.6,0.5,0.2,0.6,1991,1
33,77628,Rodney Monroe,38,8.2,3.4,1.4,3.8,0.2,0.7,0.5,0.6,0.3,0.6,0.7,0.3,0.1,0.6,1991,0
34,753,Randy Brown,56,9.6,3.4,1.4,3,0,0.1,0.7,1,0.5,0.8,1.1,0.6,0.2,0.8,1991,1
35,1821,Mark Randall,54,8.2,3.2,1.3,2.8,0.1,0.3,0.6,0.8,0.7,0.6,0.6,0.2,0.1,0.5,1991,0
36,76265,Kevin Brooks,37,7.3,2.8,1.2,2.6,0.1,0.3,0.5,0.6,0.4,0.7,0.3,0.2,0.1,0.5,1991,0
37,1819,John Turner,42,8.2,2.8,1,2.3,0,0,0.7,1.4,0.9,1,0.3,0.1,0.1,0.8,1991,0
38,55,Marty Conlon,45,8.5,2.7,1.1,2.2,0,0,0.5,0.7,0.7,0.8,0.3,0.2,0.2,0.6,1991,1
39,77358,Doug Lee,46,6.7,2.6,1.1,2.5,0.2,0.8,0.2,0.4,0.4,0.4,0.5,0.2,0,0.3,1991,0
40,386,Elliot Perry,50,8.7,2.5,1,2.6,0,0.1,0.5,0.8,0.3,0.5,1.6,0.7,0.1,1,1991,1
41,76482,Corey Crowder,51,6.4,2.2,0.8,2.2,0.3,0.6,0.3,0.4,0.3,0.5,0.3,0.1,0,0.3,1991,0
42,1101,Rich King,40,5.3,2.2,0.7,1.8,0,0,0.9,1.1,0.5,0.7,0.3,0.1,0.1,0.5,1991,0
43,78333,Stephen Thompson,19,4.8,1.6,0.7,1.9,0,0.1,0.2,0.4,0.6,0.4,0.4,0.3,0.2,0.3,1991,0
44,78316,Charles Thomas,36,4.3,1.3,0.5,1.4,0.1,0.5,0.3,0.4,0.2,0.4,0.6,0.1,0,0.5,1991,0
0,934,Derrick Coleman,74,35.2,18.4,6.9,14.9,0.2,0.5,4.4,6,3.6,6.6,2.2,1,1.3,2.9,1990,1
1,1489,Lionel Simmons,79,37.7,18,6.9,16.5,0,0.1,4.1,5.5,2.4,6.4,4,1.4,1.1,2.9,1990,1
2,192,Dennis Scott,82,28.5,15.7,6.1,14.4,1.5,4.1,1.9,2.5,0.8,2.1,1.6,0.8,0.3,1.5,1990,1
3,77496,Travis Mays,64,33.5,14.3,4.6,11.3,1.1,3.1,4,5.2,0.8,1.9,4,1.3,0.2,2.5,1990,0
4,51,Mahmoud Abdul-Rauf,67,22.5,14.1,6.2,15.1,0.4,1.5,1.3,1.5,0.5,1.3,3.1,0.8,0.1,1.6,1990,1
5,416,Willie Burton,76,25.4,12,4.5,10.2,0.1,0.4,3,3.9,1.5,2,1.4,0.9,0.3,1.9,1990,1
6,383,Kendall Gill,82,23.7,11,4.6,10.2,0,0.2,1.9,2.2,1.3,1.9,3.7,1.3,0.5,2,1990,1
7,76672,A.J. English,70,20.6,8.8,3.6,8.2,0,0.4,1.6,2.2,0.9,1.2,2.5,0.4,0.2,1.6,1990,0
8,244,Dee Brown,82,23.7,8.7,3.5,7.5,0.1,0.4,1.7,1.9,0.5,1.7,4.2,1,0.2,1.7,1990,1
9,198,Danny Ferry,81,20.5,8.6,3.4,7.9,0.3,1,1.5,1.9,1.2,2.3,1.8,0.5,0.3,1.5,1990,1
10,76,Cedric Ceballos,63,11.6,8.2,3.2,6.7,0,0.1,1.7,2.6,1.2,1.2,0.6,0.3,0.1,1.1,1990,1
11,1080,Henry James,37,13.6,8.1,3,6.9,0.6,1.6,1.4,1.9,0.7,1.4,0.9,0.4,0.1,1,1990,1
12,77789,Gerald Paddio,70,16.9,7.2,3,7.2,0.1,0.3,1.1,1.3,0.5,1.1,1.3,0.3,0.1,1,1990,0
13,53,Mario Elie,33,19.5,7.2,2.4,4.8,0.1,0.3,2.3,2.7,1.4,1.9,1.4,0.6,0.3,0.9,1990,1
14,56,Gary Payton,82,27.4,7.2,3.2,7,0,0.2,0.8,1.2,1.3,1.6,6.4,2,0.2,2.2,1990,1
15,280,Felton Spencer,81,25.9,7.1,2.4,4.7,0,0,2.2,3.1,3.4,4.6,0.3,0.6,1.5,1,1990,1
16,77260,Bo Kimble,62,16.2,6.9,2.6,6.7,0.3,1,1.5,1.9,0.7,1.2,1.2,0.5,0.1,1.2,1990,0
17,190,Duane Causwell,76,22.6,6.9,2.8,5.4,0,0,1.4,2.2,1.9,3.3,0.9,0.6,1.9,1.3,1990,1
18,76821,Gerald Glass,51,11.9,6.9,2.9,6.7,0,0.3,1,1.5,1.1,0.9,0.8,0.5,0.2,0.8,1990,1
19,77386,Marcus Liberty,76,15.4,6.7,2.8,6.8,0.2,0.8,0.8,1.2,1.5,1.4,0.8,0.6,0.3,0.9,1990,0
20,77251,Alec Kessler,78,16.1,6.2,2.6,6,0,0.1,1.1,1.7,1.5,2.8,0.4,0.2,0.3,1.4,1990,0
21,371,Terry Mills,55,14.9,5.7,2.4,5.2,0,0.1,0.9,1.2,1.5,2.7,0.6,0.6,0.5,0.8,1990,1
22,716,Rumeal Robinson,47,14.3,5.6,2.3,5.1,0,0.2,1,1.7,0.4,1.1,2.8,0.7,0.2,1.6,1990,1
23,919,Loy Vaught,73,16.1,5.5,2.4,4.9,0,0,0.7,1,1.7,3.1,0.5,0.3,0.3,0.7,1990,1
24,76433,Anthony Cook,58,19.3,5.3,2,4.9,0,0.1,1.2,2.2,2.3,3.3,0.4,0.6,1.2,0.9,1990,1
25,238,Tyrone Hill,74,16.1,5.3,2,4,0,0,1.3,2.1,2.1,3.1,0.3,0.4,0.4,1,1990,1
26,902,Bimbo Coles,82,16.5,4.9,2,4.8,0.1,0.4,0.9,1.2,0.7,1.2,2.8,0.8,0.1,1.2,1990,1
27,925,Sean Higgins,50,9.3,4.5,1.9,4.2,0.1,0.4,0.6,0.7,0.4,0.9,0.7,0.2,0,1,1990,1
28,323,Greg Foster,54,11.2,4.4,1.8,3.9,0,0.1,0.8,1.1,1,1.8,0.7,0.2,0.4,0.8,1990,1
29,1054,Jerrod Mustaf,62,13.3,4.3,1.7,3.7,0,0,0.9,1.4,0.8,1.9,0.6,0.2,0.2,1,1990,0
30,340,Kevin Pritchard,62,12.5,3.9,1.4,3.7,0.1,0.5,1,1.2,0.3,0.8,1.3,0.5,0.1,1,1990,1
31,1683,Larry Robinson,36,11.8,3.9,1.7,4.2,0,0,0.4,0.8,0.8,0.6,1,0.4,0,0.8,1990,1
32,1680,Brian Oliver,73,11,3.8,1.5,3.7,0.1,0.2,0.7,1,0.2,0.8,1.2,0.5,0.1,0.7,1990,1
33,368,Dwayne Schintzius,42,9.5,3.8,1.6,3.7,0,0,0.5,1,0.7,2.2,0.4,0,0.7,0.8,1990,1
34,78589,Kennard Winchester,64,9.5,3.7,1.5,3.8,0.1,0.3,0.5,0.7,0.5,0.5,0.4,0.3,0.2,0.5,1990,0
35,380,Tony Smith,64,10.9,3.7,1.5,3.4,0,0.1,0.6,0.9,0.4,0.7,2.1,0.4,0.2,1.1,1990,1
36,78621,Howard Wright,15,10.9,3.6,1.3,3.1,0,0.1,1.1,1.6,0.8,2.2,0.2,0.3,0.3,0.7,1990,0
37,420,Jayson Williams,52,9.8,3.5,1.4,3.1,0,0,0.7,1.1,0.8,1.3,0.3,0.2,0.1,0.8,1990,1
38,76801,Tate George,56,10.6,3.4,1.4,3.4,0,0,0.6,0.7,0.3,0.5,1.9,0.4,0.1,0.8,1990,0
39,76334,Rick Calloway,64,10.6,3.2,1.2,3,0,0,0.9,1.2,0.4,0.8,1,0.3,0.1,0.8,1990,0
40,1667,Steve Henson,68,10.1,3.1,1.2,2.8,0.3,0.8,0.6,0.6,0.2,0.5,1.9,0.5,0,0.6,1990,1
41,76001,Alaa Abdelnaby,43,6.7,3.1,1.3,2.7,0,0,0.6,1,0.6,1.4,0.3,0.1,0.3,0.5,1990,0
42,146,Jud Buechler,74,11.6,3.1,1.3,3.1,0,0.1,0.6,0.9,0.8,1.1,0.7,0.4,0.2,0.4,1990,1
43,77114,Dave Jamerson,37,5.5,3.1,1.2,3.1,0.1,0.5,0.6,0.7,0.2,0.6,0.7,0.2,0,0.5,1990,0
44,78555,Kenny Williams,75,7,2.9,1.2,2.4,0,0,0.5,0.7,0.7,1,0.4,0.1,0.4,0.5,1990,0
45,342,Andy Toolson,47,10,2.9,1.1,2.6,0.3,0.7,0.5,0.7,0.7,0.7,0.7,0.3,0,0.5,1990,1
46,922,Elden Campbell,52,7.3,2.8,1.1,2.4,0,0,0.6,0.9,0.8,1.1,0.2,0.2,0.7,0.3,1990,1
47,281,Scott Williams,51,6.6,2.5,1,2,0,0,0.4,0.5,0.8,1.1,0.3,0.2,0.3,0.5,1990,1
48,763,Tony Massenburg,35,4.6,2.3,0.8,1.7,0,0,0.8,1.3,0.7,1,0.1,0.1,0.3,0.4,1990,1
49,173,Keith Askins,39,6.8,2.2,0.9,2.1,0.2,0.6,0.3,0.6,0.8,1,0.5,0.4,0.3,0.3,1990,1
50,76183,Lance Blanks,38,5.6,1.7,0.7,1.6,0.1,0.4,0.3,0.4,0.1,0.4,0.7,0.2,0.1,0.5,1990,0
51,88,Steve Scheffler,39,5.8,1.5,0.5,1,0,0,0.5,0.5,0.5,0.6,0.2,0.2,0.1,0.1,1990,1
52,77362,Kurk Lee,48,5.5,1.4,0.4,1.5,0.1,0.3,0.5,0.6,0.1,0.5,0.7,0.2,0,0.4,1990,0
53,76410,Richard Coffey,52,6.2,1.3,0.5,1.4,0,0,0.2,0.4,0.8,0.7,0.1,0.1,0.1,0.1,1990,0
0,764,David Robinson,82,36.6,24.3,8.4,15.9,0,0,7.5,10.2,3.7,8.3,2,1.7,3.9,3.1,1989,1
1,896,Tim Hardaway,79,33.7,14.7,5.9,12.5,0.3,1.1,2.7,3.5,0.7,3.2,8.7,2.1,0.2,3.3,1989,1
2,428,Sherman Douglas,81,30.5,14.3,5.7,11.6,0.1,0.4,2.8,4,0.9,1.7,7.6,1.8,0.1,3,1989,1
3,779,Glen Rice,77,30,13.6,6.1,13.9,0.2,0.9,1.2,1.6,1.3,3.3,1.8,0.9,0.4,1.5,1989,1
4,417,Sam Mitchell,80,30.2,12.7,4.7,10.4,0,0.1,3.4,4.4,2.3,3.5,1.1,0.8,0.7,1.2,1989,1
5,36,Sarunas Marciulionis,75,22.6,12.1,3.9,7.4,0.1,0.5,4.2,5.4,1.1,1.8,1.6,1.3,0.1,1.8,1989,1
6,98,Nick Anderson,81,22,11.5,4.6,9.3,0,0.2,2.3,3.3,1.3,2.6,1.5,0.9,0.4,1.7,1989,1
7,71,Pooh Richardson,82,31.5,11.4,5.2,11.3,0.3,1,0.8,1.3,0.7,2,6.8,1.6,0.3,1.7,1989,1
8,462,J.R. Reid,82,33.6,11.1,4.4,9.9,0,0.1,2.3,3.5,2.4,6,1.2,1.1,0.7,2.1,1989,1
9,302,Mookie Blaylock,50,25.3,10.1,4.2,11.4,0.4,1.6,1.3,1.6,0.8,2,4.2,1.6,0.3,2.2,1989,1
10,251,Sean Elliott,81,25.1,10,3.8,8,0,0.1,2.3,2.7,1.6,2.1,1.9,0.6,0.2,1.4,1989,1
11,344,Dana Barros,81,20.1,9.7,3.7,9.1,1.2,2.9,1.1,1.4,0.4,1.2,2.5,0.7,0,1.5,1989,1
12,361,Clifford Robinson,82,19.1,9.1,3.6,9.2,0.1,0.5,1.7,3.1,1.3,2.4,0.9,0.6,0.6,1.6,1989,1
13,351,Stacey King,82,21.7,8.9,3.3,6.5,0,0,2.4,3.3,2.1,2.6,1.1,0.5,0.7,1.5,1989,1
14,898,Blue Edwards,82,23,8.9,3.5,6.9,0.1,0.4,1.8,2.5,0.8,2.2,1.8,0.9,0.4,1.9,1989,1
15,76050,Michael Ansley,72,17,8.7,3.2,6.5,0,0,2.3,3.2,2.6,2.4,0.6,0.3,0.2,0.7,1989,0
16,124,Vlade Divac,82,19.6,8.5,3.3,6.7,0,0.1,1.9,2.6,2,4.2,0.9,1,1.4,1.3,1989,1
17,77387,Todd Lichti,79,16.8,8,3.2,6.5,0,0.2,1.6,2.2,0.6,1.3,1.5,0.7,0.2,1.2,1989,0
18,77845,Drazen Petrovic,77,12.6,7.6,2.7,5.5,0.4,1,1.8,2.1,0.6,0.8,1.5,0.3,0,1.2,1989,0
19,359,Chucky Brown,75,17.9,7.3,2.8,6,0,0.1,1.7,2.2,1.1,2,0.7,0.4,0.3,0.9,1989,1
20,431,Shawn Kemp,81,13.8,6.5,2.5,5.2,0,0.1,1.4,2,1.8,2.5,0.3,0.6,0.9,1.3,1989,1
21,77474,Jeff Martin,69,19.6,6.3,2.5,6,0,0.2,1.3,1.9,1.1,1.2,0.6,0.6,0.2,0.7,1989,0
22,76152,Winston Bennett,55,18,6.1,2.5,5.2,0,0,1.2,1.7,1.5,1.9,1,0.4,0.2,1.1,1989,0
23,140,Donald Royal,66,11.3,5.9,1.8,3.9,0,0,2.3,3,1,1,0.7,0.5,0.1,1.2,1989,1
24,769,B.J. Armstrong,81,15.9,5.6,2.3,4.8,0,0.1,0.9,1,0.2,1,2.5,0.6,0.1,1,1989,1
25,67,Tom Hammonds,61,13.2,5.3,2.1,4.8,0,0,1,1.6,1,1.8,0.8,0.2,0.2,0.8,1989,1
26,77096,Byron Irvin,50,9.8,5.2,1.9,4.1,0.1,0.3,1.2,1.8,0.6,0.9,0.9,0.6,0,0.8,1989,0
27,78197,Michael Smith,65,9.5,5,2.1,4.4,0,0.4,0.8,1,0.6,0.9,1.2,0.1,0,0.8,1989,1
28,78421,Alexander Volkov,72,13,5,1.9,3.9,0.2,0.5,1,1.7,0.7,0.9,1.2,0.5,0.3,0.7,1989,0
29,426,Terry Davis,63,14,4.7,1.9,4.2,0,0,0.9,1.4,1.5,2.2,0.4,0.4,0.4,1.1,1989,1
30,76911,Scott Haffner,43,13,4.6,2,5,0.1,0.5,0.4,0.6,0.2,1,1.9,0.3,0,0.8,1989,0
31,77060,Ed Horton,45,8.3,4.5,1.8,3.6,0,0.1,0.9,1.5,1.3,1.1,0.4,0.2,0.1,0.9,1989,0
32,78379,Henry Turner,36,8.8,4.3,1.6,3.4,0,0.1,1.1,1.8,0.6,0.8,0.6,0.5,0.2,0.7,1989,1
33,1839,Randy White,55,12.9,4.3,1.7,4.6,0,0.3,0.9,1.6,1.4,1.7,0.4,0.4,0.1,0.9,1989,0
34,76123,Kenny Battle,59,12.4,4.1,1.6,2.9,0,0.1,0.9,1.4,0.7,1.4,0.6,0.6,0.2,0.5,1989,0
35,1972,John Morton,37,10.9,3.9,1.3,4.4,0.2,0.8,1.2,1.7,0.2,0.7,1.8,0.5,0.1,1.4,1989,0
36,78035,Delaney Rudd,77,11,3.5,1.4,3.4,0.2,0.7,0.5,0.7,0.2,0.6,2.3,0.3,0,1.1,1989,0
37,77822,Kenny Payne,35,6.2,3.3,1.3,3.1,0.1,0.3,0.5,0.5,0.3,0.4,0.3,0.2,0.2,0.6,1989,0
38,285,Greg Grant,67,10.1,3.1,1.2,3.2,0,0.2,0.6,0.9,0.2,0.6,2.5,0.5,0,1.1,1989,1
39,78179,Charles Smith,60,8.7,2.9,1,2.2,0,0.1,0.9,1.3,0.2,0.9,1.7,0.6,0.1,0.6,1989,1
40,45,George McCloud,44,9.4,2.7,1,3.3,0.3,0.9,0.3,0.4,0.3,0.7,1,0.4,0.1,0.8,1989,1
41,28,Doug West,52,7.3,2.6,1,2.6,0.1,0.2,0.5,0.6,0.5,0.9,0.3,0.2,0.1,0.6,1989,1
42,77170,Nate Johnston,21,4.1,2.2,0.9,2.3,0,0.2,0.4,0.6,0.6,0.5,0,0.1,0.4,0.3,1989,0
43,77649,Mike Morrison,36,4.3,2,0.6,1.9,0.1,0.2,0.7,0.8,0.2,0.4,0.3,0.1,0,0.6,1989,0
44,77301,Frank Kornet,57,7.7,2,0.7,2,0.1,0.4,0.4,0.7,0.4,0.8,0.4,0.2,0.1,0.4,1989,0
45,78021,Doug Roth,42,9.8,1.9,0.9,2,0,0,0.2,0.3,1,1.8,0.5,0.2,0.3,0.4,1989,0
46,154,Adrian Caldwell,51,6.5,1.9,0.8,1.5,0,0,0.3,0.5,0.7,1.4,0.1,0.2,0.4,0.6,1989,1
47,77145,Eric Johnson,48,5.7,1.1,0.4,1.8,0,0.1,0.3,0.4,0.2,0.4,1.3,0.4,0,0.5,1989,0
48,78558,Mike Williams,21,4.9,0.7,0.3,0.9,0,0,0.1,0.3,0.2,0.9,0.1,0.1,0.3,0.1,1989,0
