,id,Name,games_played,minutes_played,points_scored,goals_scored,goals_attempted,3_point_scored,3_point_attempted,free_throws_scored,free_throws_attempted,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnover,season,5Yrs
7,76504,Adrian Dantley,77,36.6,20.3,7.1,13.6,,,6.2,7.6,3.3,4.4,1.9,1.2,0.2,,1976,1
8,77420,Maurice Lucas,79,36.2,20.2,8,17.2,,,4.2,5.5,3.4,7.9,2.9,1.1,0.7,,1976,1
9,600014,Artis Gilmore,82,35.1,18.6,7,13.3,,,4.7,7.1,3.8,9.2,2.4,0.5,2.5,,1976,1
10,78296,Brian Taylor,72,34.6,17,7,13.8,,,3.1,3.8,1.2,2.1,4.4,2.8,0.2,,1976,1
11,77817,Billy Paultz,82,32.9,15.6,6.4,13.4,,,2.9,3.9,2.3,6,2.7,0.7,2.1,,1976,1
12,77193,Bobby Jones,82,29.5,15.1,6.1,10.7,,,2.9,4,2.1,6.1,3.2,2.3,2,,1976,1
13,77490,Scott May,72,32.9,14.6,6,13.3,,,2.6,3.2,2,4.1,2,1.1,0.2,,1976,1
14,78025,Dan Roundfield,61,27,13.9,5.6,12,,,2.7,3.9,2.9,5.6,1.1,1,2.1,,1976,1
15,76351,M.L. Carr,82,32.2,13.3,5.4,11.4,,,2.5,3.4,2.6,5.1,2.2,2,0.7,,1976,1
16,77449,Moses Malone,82,30.6,13.2,4.7,9.9,,,3.7,5.4,5.3,7.7,1.1,0.8,2.2,,1976,1
17,78468,Richard Washington,82,27.6,13,5.4,12.6,,,2.2,3.1,2.5,6.1,1,0.8,1.1,,1976,1
18,77689,Swen Nater,72,27.2,13,5.3,10.1,,,2.4,3.2,3.7,8.3,1.5,0.8,0.7,,1976,1
19,77201,Wil Jones,80,33.9,13,5.5,12.7,,,2.1,2.8,2.7,4.8,2.4,1.3,1,,1976,0
20,78167,Al Skinner,79,28.6,12.6,4.8,11.2,,,2.9,3.7,1.4,3.2,3.7,1.3,0.7,,1976,0
21,77998,Dave Robisch,80,24.6,11.9,4.6,10.1,,,2.7,3.2,2.1,4.8,2,0.7,0.5,,1976,1
22,78133,Lonnie Shelton,82,25.7,11.6,4.9,10.2,,,1.9,2.7,2.7,5,1.8,1.5,1.2,,1976,1
23,77419,John Lucas,82,30.9,11.1,4.7,9.9,,,1.6,2.1,0.7,2,5.6,1.5,0.2,,1976,1
24,78157,Ralph Simpson,77,20.7,11,4.6,10.8,,,1.8,2.5,0.6,1.7,2.3,0.9,0.1,,1976,0
25,77028,Darnell Hillman,82,28.1,10.7,4.4,9.9,,,2,3,2.8,5.7,2,1.2,1.3,,1976,0
26,77756,Mark Olberding,82,23.8,10.4,3.7,7.3,,,3.1,3.9,2,3.5,1.5,0.7,0.4,,1976,1
27,77324,Mitch Kupchak,82,18.5,10.4,4.2,7.3,,,2.1,3,2.2,3.8,0.8,0.3,0.4,,1976,1
28,78387,Dave Twardzik,74,26.2,10.3,3.6,5.8,,,3.2,3.8,1,1.7,3.3,1.7,0.2,,1976,0
29,76771,Mike Gale,82,31.7,10.3,4.3,9.2,,,1.7,2,0.7,2.7,5.8,2.3,0.6,,1976,1
30,78400,Jan Van Breda Kolff,72,33.3,10.2,3.8,8.5,,,2.7,3.2,2.2,4.2,1.6,1,0.9,,1976,1
31,77364,Ron Lee,82,22.5,10.2,4.2,9.6,,,1.7,2.6,1.2,2.4,3.2,1.9,0.4,,1976,1
32,76873,Mike Green,76,25.4,9.8,3.8,8.7,,,2.2,3.1,2.5,4.1,1.6,0.6,1.7,,1976,0
33,76104,Marvin Barnes,53,18.7,9.6,3.8,8.5,,,2,2.9,1.3,3.5,0.8,0.7,0.6,,1976,0
34,78294,Earl Tatum,68,18.4,9.4,4.2,8.9,,,1.1,1.5,1.2,2.3,1.7,1.3,0.3,,1976,0
35,77141,Dennis Johnson,81,20.6,9.2,3.5,7,,,2.2,3.5,2,1.7,1.5,1.5,0.7,,1976,1
36,305,Robert Parish,77,18,9.1,3.7,7.4,,,1.6,2.2,2.6,4.4,1,0.7,1.2,,1976,1
37,76120,Tim Bassett,76,32.1,9,3.9,9.7,,,1.3,2.3,2.3,6.1,1.4,1.3,0.7,,1976,0
38,76296,Quinn Buckner,79,26.5,8.6,3.8,8.7,,,1.1,1.9,1.2,2.2,4.7,2.4,0.3,,1976,1
39,78305,Ira Terrell,78,22.4,8.5,3.6,7,,,1.4,2.3,1.3,3.7,1.3,0.5,0.6,,1976,0
40,76567,Coby Dietrick,82,21.6,8.4,3.5,7.6,,,1.5,2,1.4,3.2,1.8,1.1,0.7,,1976,1
41,76727,Mike Flynn,73,18.1,8.2,3.4,7.8,,,1.4,1.9,1,1.5,2.5,0.8,0.1,,1976,0
42,78602,Willie Wise,75,18.7,8.2,3.2,6.8,,,1.9,2.9,1,2.4,1.9,0.8,0.2,,1976,0
43,77510,"Ted, Hound Dog McClain",72,27.8,8.2,3.4,7.7,,,1.4,1.8,0.7,2.5,4.5,1.5,0.2,,1976,0
44,76099,Tom Barker,59,22.9,8.1,3.1,7.4,,,1.9,2.8,1.9,4.9,1,0.6,0.7,,1976,0
45,76526,Johnny Davis,79,18.4,8,3,6.7,,,2.1,2.6,0.8,0.8,1.9,0.5,0.1,,1976,1
46,76317,Don Buse,81,36.4,8,3.3,7.9,,,1.4,1.8,0.8,2.5,8.5,3.5,0.2,,1976,1
47,76076,William Averitt,75,15.1,7.9,3.1,8.3,,,1.6,2.3,0.3,0.8,1.8,0.4,0.1,,1976,0
48,78623,Larry Wright,78,18.2,7.8,3.4,7.6,,,1.1,1.5,0.4,0.8,3,0.7,0.1,,1976,1
49,76590,Leon Douglas,82,19.8,7.5,3,6.2,,,1.5,2.8,2.2,4.2,0.8,0.5,1,,1976,1
50,77330,Bo Lamar,71,16.4,7.1,3.2,7.9,,,0.6,1,0.4,0.9,2.5,0.8,0,,1976,0
51,78531,Bob Wilkerson,78,19.9,6.7,2.8,7.3,,,1.1,1.6,1.2,2.1,2.2,0.9,0.1,,1976,1
52,78481,Marvin Webster,80,16,6.7,2.5,5,,,1.8,2.8,1.9,4.2,0.8,0.3,1.5,,1976,1
53,76499,Lou Dampier,80,20.4,6.6,2.9,6.3,,,0.8,1.1,0.3,0.7,2.9,0.6,0.2,,1976,0
54,76878,Steve Green,70,13.1,6.4,2.6,6.1,,,1.2,1.6,1.1,1.4,0.7,0.7,0.2,,1976,0
55,76005,Tom Abernethy,70,19.7,6.3,2.4,5,,,1.4,1.9,1.6,2.5,1.4,0.7,0.1,,1976,0
56,77024,Armond Hill,81,22.5,6,2.2,5.4,,,1.7,2.1,0.5,1.3,5,1,0.1,,1976,1
57,77175,Caldwell Jones,82,24.7,6,2.6,5.2,,,0.8,1.4,2.3,5.8,1.1,0.5,2.4,,1976,1
58,76628,Jim Eakins,82,16.3,6,1.8,4.1,,,2.3,2.7,1.4,3,1.5,0.4,0.6,,1976,0
59,77800,Sonny Parker,65,13.7,5.8,2.4,4.5,,,1.1,1.4,1.3,1.4,0.9,0.8,0.4,,1976,1
60,77396,Scott Lloyd,69,14.9,5.8,2.2,4.7,,,1.4,1.8,1.2,1.9,0.5,0.3,0.2,,1976,1
61,76303,Luther Burden,61,10,5.7,2.4,5.8,,,0.8,1.4,0.4,0.7,1,0.8,0,,1976,0
62,77194,Robin Jones,63,16.9,5.5,2.2,4.7,,,1,1.7,1.6,3.1,1.3,0.6,0.6,,1976,0
63,76558,Randy Denton,45,15.6,5.3,2.3,5.7,,,0.7,1,1.8,3,0.7,0.3,0.4,,1976,0
64,76889,Paul Griffin,81,20.3,5.2,1.7,3.2,,,1.8,2.5,2.1,4,2.1,0.6,0.5,,1976,1
65,76673,Alex English,60,10.8,5.2,2.2,4.6,,,0.8,1,1.1,1.7,0.4,0.3,0.3,,1976,1
66,76699,Butch Feher,48,10.1,5.2,1.8,3.4,,,1.6,2.1,0.4,1.2,0.8,0.2,0.1,,1976,0
67,78442,Wally Walker,66,9.5,5.2,2.1,4.6,,,1,1.5,0.7,1,0.8,0.2,0,,1976,1
68,76134,Byron Beck,53,9.1,4.7,2,4.6,,,0.7,0.8,0.8,1,0.6,0.3,0,,1976,0
69,76151,Mel Bennett,67,13.6,4.7,1.5,4.4,,,1.7,2.8,1.6,1.9,1,0.6,0.5,,1976,1
70,77504,Andre McCarter,59,12.3,4.6,2,4.4,,,0.5,0.8,0.3,0.7,1.7,0.4,0,,1976,0
71,78433,Andy Walker,40,11,4.5,1.8,3.9,,,0.9,1.2,0.6,1.3,0.8,0.5,0.2,,1976,0
72,78111,Phil Sellers,44,7.5,4.5,1.7,4.3,,,1.2,1.6,0.4,0.5,0.6,0.5,0,,1976,0
73,78449,Lloyd Walton,53,12.8,4.3,1.7,3.5,,,1,1.2,0.3,0.7,2.7,0.8,0,,1976,0
74,77786,Tom Owens,46,10,4.1,1.5,2.9,,,1.1,1.7,1,2.1,0.4,0.1,0.3,,1976,1
75,77078,Kim Hughes,81,25.7,4,1.9,4.4,,,0.2,0.9,2.3,4.6,1.2,1.5,1.5,,1976,0
76,76112,Mike Barr,73,16.8,3.9,1.7,3.8,,,0.6,0.8,0.5,1.3,2.4,0.7,0.2,,1976,0
77,78302,Roland Taylor,79,19.6,3.8,1.7,4,,,0.5,0.8,1.1,1.5,3.6,1.7,0.1,,1976,0
78,78361,Monte Towe,51,8,2.5,1.1,2.7,,,0.4,0.5,0.2,0.5,1.7,0.3,0,,1976,0
0,77532,George McGinnis,77,38.3,23,8.4,20.2,,,6.2,8.3,3.4,9.2,4.7,2.6,0.5,,1975,1
1,76011,Alvan Adams,80,33.2,19,7.9,16.8,,,3.3,4.4,2.7,6.4,5.6,1.5,1.5,,1975,1
2,78103,Bruce Seals,81,30.1,11.8,4.8,11,,,2.2,3.3,1.9,4.3,1.5,0.8,0.5,,1975,0
3,78549,Gus Williams,77,22.4,11.7,4.7,11.1,,,2.2,3,0.8,1.3,3.1,1.8,0.3,,1975,1
4,77043,Lionel Hollins,74,25.6,10.8,4.2,10,,,2.4,3.3,0.5,1.8,4.1,1.8,0.4,,1975,1
5,76754,Donnie Freeman,64,23.1,10.8,4.1,9.5,,,2.5,3.1,1.1,1.7,2.7,0.9,0.2,,1975,0
6,77582,Joe Meriweather,81,25.2,10.2,4.2,8.4,,,1.9,3,2,4.4,1,0.4,1.5,,1975,1
7,76734,Don Ford,76,24.2,9.6,4.1,9.3,,,1.4,1.8,1.6,2.8,1.5,0.7,0.2,,1975,1
8,77341,John Laskowski,71,22.1,9.2,4,9.7,,,1.2,1.7,0.7,2.4,0.8,0.8,0.1,,1975,0
9,78215,Ricky Sobers,78,24.3,9.2,3.6,8,,,2,2.5,1,2.3,2.8,1.4,0.1,,1975,1
10,76252,Junior Bridgeman,81,20.3,8.6,3.5,8,,,1.6,2,1.4,2.2,1.9,0.6,0.3,,1975,1
11,76753,World Free,71,15.8,8.3,3.4,7.5,,,1.6,2.6,0.9,0.9,1.5,0.5,0.1,,1975,1
12,77997,Bill Robinzine,75,17.7,8,3.1,6.7,,,1.9,2.6,1.7,3,0.8,1.1,0.1,,1975,1
13,77528,Jim McElroy,51,22.2,7.5,3,5.8,,,1.6,2.2,0.7,1.5,2.1,0.9,0.1,,1975,1
14,76290,Joe Bryant,75,16,7.4,3.1,7.4,,,1.2,2,1.3,2.4,0.8,0.6,0.3,,1975,1
15,77586,Dave Meyers,72,22.1,7.4,2.8,6.6,,,1.9,2.9,1.7,4.5,1.4,1,0.3,,1975,0
16,77235,Rich Kelley,75,17.9,7,2.5,5.1,,,2.1,2.7,2.6,4.5,2.1,0.7,0.8,,1975,1
17,76895,Bob Gross,76,19.4,6.8,2.8,5.3,,,1.3,1.9,1.8,2.2,2.1,1.2,0.6,,1975,1
18,76940,Glenn Hansen,66,17.3,6.5,2.6,6.4,,,1.3,1.8,1.2,1.7,1,0.7,0.2,,1975,0
19,77197,Steve Jones,64,12.8,6.5,2.6,5.9,,,1.2,1.5,0.2,1,1,0.3,0.1,,1975,0
20,77759,Frank Oleynick,52,12.5,5.9,2.4,6.1,,,1,1.5,0.2,0.7,1,0.4,0.1,,1975,0
21,76917,Lindsay Hairston,47,13.9,5.8,2.2,4.9,,,1.4,2.4,1.4,2.4,0.4,0.4,0.7,,1975,0
22,77869,Cliff Pondexter,75,17.7,5.8,2.1,5.1,,,1.6,2.4,1.5,3.6,1.2,0.4,0.3,,1975,0
23,78577,Bill Willoughby,62,14,4.7,1.8,4.6,,,1.1,1.6,1.7,3,0.5,0.6,0.5,,1975,1
24,77553,Tom McMillen,50,14.2,4.7,1.9,4.4,,,0.8,1.1,1.3,2.4,1.4,0.1,0.1,,1975,1
25,77492,Clyde Mayes,65,14.6,4.4,1.8,3.8,,,0.9,1.5,1.5,2.6,0.6,0.1,0.6,,1975,0
26,76887,Kevin Grevey,56,9,3.8,1.4,3.8,,,0.9,1,0.4,0.6,0.5,0.2,0.1,,1975,1
27,76213,Tom Boswell,35,7.9,2.7,1.2,2.7,,,0.4,0.7,0.7,1.3,0.5,0.1,0,,1975,1
28,76539,Darryl Dawkins,37,4.5,2.4,1.1,2.2,,,0.2,0.6,0.4,0.9,0.1,0.1,0.2,,1975,1
29,77331,John Lambert,54,6.2,2.3,0.9,2,,,0.5,0.7,0.7,1.2,0.3,0.1,0.2,,1975,1
0,76598,John Drew,78,29.3,18.5,6.8,15.8,,,5,7,4.6,6.1,1.8,1.5,0.5,,1974,1
1,76392,Jim Chones,72,33.7,14.5,6.2,12.7,,,2.1,3.1,2.2,7.2,1.8,0.7,1.7,,1974,1
2,78532,Jamaal Wilkes,82,30.7,14.2,6.1,13.8,,,2,2.7,2.5,5.7,2.2,1.3,0.3,,1974,1
3,78450,Bill Walton,35,32.9,12.8,5.1,9.9,,,2.7,3.9,2.6,10,4.8,0.8,2.7,,1974,1
4,78600,Brian Winters,68,22.3,11.7,5.3,11.9,,,1.1,1.4,0.6,1.5,2.9,1.1,0.3,,1974,1
5,77115,Aaron James,76,22.8,11.7,4.9,10.2,,,1.9,2.5,1.8,3,0.9,0.5,0.2,,1974,0
6,78217,Mike Sojourner,73,29.2,11.7,5.2,10.6,,,1.3,2,2.7,6.1,1.3,0.5,0.8,,1974,0
7,76860,Leonard Gray,75,30.4,11.5,5,10.3,,,1.4,1.9,1.8,4.6,2.2,0.8,0.3,,1974,0
8,76996,Tom Henderson,79,27,11.4,4.6,11.3,,,2.1,3.1,0.6,2,4,1.3,0.1,,1974,1
9,78482,Scott Wedman,80,31.9,11.1,4.7,10.1,,,1.7,2.1,2.5,3.6,1.6,1,0.3,,1974,1
10,78327,George Thompson,73,27.2,10.7,4.2,9.5,,,2.3,2.9,0.7,1.8,3.1,0.9,0.1,,1974,0
11,76305,Tom Burleson,82,23,10.1,3.9,9.4,,,2.2,3.2,1.9,5.1,1.4,0.8,1.9,,1974,1
12,76263,Gary Brokaw,73,22.5,8.1,3.2,7,,,1.7,2.5,0.5,1.5,3,0.4,0.2,,1974,0
13,78199,Phil Smith,74,14.3,7.7,3,6.3,,,1.7,2.1,0.7,1.2,1.8,0.8,0,,1974,1
14,77186,Jimmy Jones,73,19.5,7.1,2.8,5.5,,,1.4,1.9,0.5,1.4,2.2,1,0.1,,1974,0
15,78047,Campy Russell,68,11.1,6.2,2.2,5.4,,,1.8,2.4,0.6,1.6,0.7,0.3,0,,1974,1
16,78065,Fred Saunders,69,15.3,6.1,2.6,5.9,,,1,1.4,1.2,2.5,1.2,0.6,0.2,,1974,0
17,76971,Steve Hawes,55,16.3,5.9,2.5,5.1,,,0.8,1,1.5,3.5,1.6,0.7,0.7,,1974,1
18,77993,Truck Robinson,76,13.1,5.8,2.5,5.2,,,0.8,1.5,1.2,2.7,0.5,0.5,0.4,,1974,1
19,78585,Bobby Wilson,48,8.9,5.8,2.4,4.7,,,1,1.2,0.4,0.7,0.8,0.5,0,,1974,0
20,76559,Rod Derline,58,11.5,5.6,2.4,5.7,,,0.7,1,0.2,0.8,0.8,0.4,0.1,,1974,0
21,77944,Kevin Restani,76,23.1,5.4,2.5,5.6,,,0.5,0.6,1.7,3.6,1.6,0.5,0.3,,1974,1
22,78184,Don Smith,54,10,5.2,2.4,5.9,,,0.4,0.4,0.3,0.3,0.9,0.4,0.1,,1974,0
23,77627,Eric Money,66,13.5,4.8,2.2,4.8,,,0.5,0.7,0.4,0.9,1.5,0.5,0,,1974,1
24,78168,Talvin Skinner,73,21.6,4.8,1.9,4.8,,,0.9,1.3,1.8,2.9,1.2,0.7,0.2,,1974,0
25,78546,Earl Williams,79,13.2,4.7,2.1,5,,,0.6,1.3,2,3.8,1.2,0.4,0.4,,1974,0
26,77111,Wardell Jackson,56,16.8,4.3,1.7,4.3,,,0.9,1.3,0.9,1.4,0.5,0.5,0.1,,1974,0
27,77424,Phil Lumpkin,48,16.5,4.2,1.8,4,,,0.6,0.8,0.2,1,3.7,0.4,0.1,,1974,0
28,78436,Foots Walker,72,14.9,4.2,1.5,3.8,,,1.1,1.6,0.7,1.4,2.7,1.1,0.1,,1974,1
29,76055,Jim Ard,59,12.2,3.8,1.5,4.5,,,0.8,1.1,1,2.4,0.7,0.2,0.5,,1974,0
30,77168,Mickey Johnson,38,7.7,3.8,1.4,3.1,,,1,1.5,0.8,1.6,0.5,0.3,0.3,,1974,1
31,76509,Jesse Dark,47,8.5,3.6,1.6,3.3,,,0.5,0.9,0.3,0.5,0.6,0.1,0,,1974,0
32,77388,Bill Ligon,38,7.2,3.3,1.4,3.8,,,0.4,0.7,0.4,0.3,0.7,0.2,0.2,,1974,0
33,78237,Kevin Stacom,61,7.3,2.8,1.2,2.6,,,0.5,0.5,0.5,0.4,0.8,0.2,0,,1974,1
34,76036,Daniel Anderson,43,10.5,2.8,1.1,2.4,,,0.6,0.7,0.2,0.5,1.9,0.4,0,,1974,0
35,77525,Glenn McDonald,62,6.4,2.7,1.1,2.9,,,0.5,0.6,0.3,0.8,0.4,0.1,0.1,,1974,0
36,76365,Harvey Catchings,37,14.3,2.6,1.1,2,,,0.4,0.7,1.3,2.8,0.6,0.3,1.6,,1974,1
37,76083,Gus Bailey,47,9.5,2.6,1.1,2.7,,,0.4,0.9,0.5,1.3,1.3,0.4,0.3,,1974,1
38,76146,Leon Benbow,39,6.5,2.2,0.9,2.4,,,0.4,0.5,0.4,0.6,0.6,0.3,0.2,,1974,0
39,76623,Dennis DuVal,37,3.7,1.6,0.6,1.8,,,0.3,0.5,0.2,0.4,0.4,0.4,0.1,,1974,0
40,77302,Len Kosmalski,67,6.2,1.3,0.5,1.2,,,0.4,0.4,0.5,1.3,0.6,0.1,0.1,,1974,0
0,76568,Ernie DiGregorio,81,35.9,15.2,6.5,15.6,,,2.1,2.4,0.6,2.1,8.2,0.7,0.1,,1973,0
1,76140,Ron Behagen,80,25.7,11,4.5,10.3,,,2,2.7,2.4,4.7,1.7,0.7,0.5,,1973,1
2,76095,Mike Bantom,76,26.1,10.1,4.1,10.4,,,1.9,2.8,2.3,4.6,2.1,0.7,0.6,,1973,1
3,76276,John Brown,77,22.3,9.3,3.6,8.2,,,2.1,2.8,2.3,3.4,1.5,0.4,0.2,,1973,1
4,77182,Dwight Jones,74,19.6,8,3.2,6.8,,,1.6,2.1,2,4.2,1.2,0.4,0.9,,1973,1
5,78473,Slick Watts,62,23,8,3.2,8.2,,,1.6,2.5,1.2,1.8,5.7,1.9,0.2,,1973,1
6,78475,Nick Weatherspoon,65,18.7,7.6,3.1,7.4,,,1.5,2.1,2,4.1,0.6,0.7,0.2,,1973,1
7,77914,Ed Ratleff,81,21.9,7.5,3.1,7.2,,,1.3,1.6,1.1,2.4,2.2,1.1,0.3,,1973,0
8,77575,Gary Melchionni,69,18.1,7.2,2.9,6.4,,,1.3,1.6,0.7,1.4,2.1,0.6,0.1,,1973,0
9,76761,Bernie Fryer,80,20.9,7,2.8,6.1,,,1.3,1.7,0.8,1.2,3.5,1.2,0.1,,1973,0
10,76248,Jim Brewer,82,22.7,6.1,2.6,6.7,,,1,1.5,2.5,3.9,1.8,0.6,0.4,,1973,1
11,77561,Larry McNeill,54,9.6,5.8,2,4.1,,,1.8,2.6,1.1,1.6,0.4,0.6,0.1,,1973,1
12,76413,E.C. Coleman,58,18.5,5.2,2.2,4.3,,,0.8,1.3,1.4,2.9,1.3,0.6,0.3,,1973,1
13,77701,Louie Nelson,49,11.3,4.9,1.9,4.4,,,1.1,1.5,0.5,0.9,1.1,0.6,0,,1973,0
14,76505,Mike D'Antoni,52,19,4.8,2.1,5.1,,,0.6,0.9,0.5,1.3,2.4,1.4,0.3,,1973,0
15,76257,Allan Bristow,55,11.7,4.7,2,4.9,,,0.8,1,1.2,1.8,1.7,0.5,0,,1973,1
16,78603,Luke Witte,57,12.8,4.5,1.8,4.3,,,0.8,1.1,1.4,2.6,0.7,0.1,0.4,,1973,0
17,76564,Derrek Dickey,66,14.1,4.3,1.7,3.5,,,0.8,1,1.9,3.3,0.8,0.3,0.2,,1973,0
18,76383,Ken Charles,59,11.7,3.9,1.5,3.1,,,0.9,1.3,0.4,0.7,0.9,0.5,0.2,,1973,0
19,78467,Kermit Washington,45,8.9,3.8,1.6,3.4,,,0.6,1.1,1.4,1.9,0.4,0.5,0.4,,1973,1
20,76756,Rod Freeman,35,7.6,3,1.1,2.9,,,0.8,1.2,0.6,0.9,0.4,0.3,0,,1973,0
21,77305,Tom Kozelko,49,11.7,2.9,1.2,2.7,,,0.5,0.7,1.1,1.5,0.5,0.4,0.1,,1973,0
22,77094,Tom Ingelsby,48,8.3,2.7,1,2.7,,,0.6,0.8,0.2,0.7,0.8,0.4,0.1,,1973,0
23,77240,Ben Kelso,46,6.5,1.8,0.8,2.1,,,0.3,0.5,0.3,0.3,0.4,0.3,0,,1973,0
0,77498,Bob McAdoo,80,32,18,7.3,16.2,,,3.4,4.4,,,1.7,,,,1972,1
1,77696,Lloyd Neal,82,33.2,13.4,5.5,11.2,,,2.3,3.6,,,1.8,,,,1972,1
2,76256,John Brisker,70,23.3,12.8,5,11.6,,,2.8,3.4,,,2.1,,,,1972,0
3,77351,Emanuel Leaks,82,30.9,11,4.6,11.4,,,1.8,2.4,,,1.2,,,,1972,0
4,76222,Fred Boyd,82,28.7,10.5,4.4,11.3,,,1.7,2.4,,,3.7,,,,1972,1
5,77162,Ollie Johnson,78,27.4,9.9,3.9,7.9,,,2,2.6,,,2.6,,,,1972,1
6,76521,Double D Davis,81,26.6,9.4,3.6,9.2,,,2.2,2.7,,,1.5,,,,1972,0
7,77964,Ron Riley,74,22.1,8.4,3.7,8.6,,,1.1,1.6,,,1,,,,1972,0
8,77876,Kevin Porter,71,17.1,6.6,2.9,6.4,,,0.9,1.4,,,3.3,,,,1972,1
9,76226,Steve Bracey,70,15,6.5,2.7,5.6,,,1,1.6,,,1.8,,,,1972,0
10,76733,Chris Ford,74,20.8,6.4,2.8,5.9,,,0.8,1.3,,,2.6,,,,1972,1
11,77883,Jim Price,59,14,6.4,2.7,6.1,,,1,1.2,,,1.6,,,,1972,1
12,78239,Isaac Stallworth,77,15.9,6.3,2.6,6.8,,,1.1,1.5,,,0.8,,,,1972,0
13,76330,Corky Calhoun,82,24.7,6,2.6,5.5,,,0.9,1.2,,,0.9,,,,1972,1
14,77133,Charlie Johnson,70,12.7,5.4,2.4,5.7,,,0.5,0.7,,,1.7,,,,1972,1
15,76522,Edward Davis,74,14.1,5.1,2.1,4.7,,,1,1.2,,,1,,,,1972,0
16,77475,Larue Martin,77,12.9,4.4,1.9,4.8,,,0.6,1,,,0.5,,,,1972,0
17,76162,Henry Bibby,55,8.6,4.2,1.4,3.7,,,1.3,1.6,,,1.2,,,,1972,1
18,77915,Mike Ratliff,58,11.7,4.2,1.7,4.1,,,0.8,1.4,,,0.7,,,,1972,0
19,78500,Paul Westphal,60,8,4.1,1.5,3.5,,,1.1,1.4,,,1.2,,,,1972,1
20,78622,Joby Wright,77,12.1,3.9,1.7,3.6,,,0.5,1.2,,,0.5,,,,1972,0
21,76789,Rowland Garrett,35,6,3.6,1.5,3.4,,,0.6,0.9,,,0.2,,,,1972,0
22,76806,John Gianelli,52,9.9,3.5,1.5,3.4,,,0.4,0.6,,,0.5,,,,1972,1
23,77365,Russell Lee,46,6,2.8,1.1,2.8,,,0.7,0.9,,,0.8,,,,1972,0
24,77567,Eric McWilliams,44,5.6,2,0.8,2.2,,,0.4,0.8,,,0.1,,,,1972,0
25,78306,Chuck Terry,67,10.3,1.9,0.8,2.4,,,0.3,0.4,,,0.6,,,,1972,0
26,77149,George Johnson,56,6.2,1.6,0.7,1.8,,,0.1,0.3,,,0.1,,,,1972,1
27,77688,Bob Nash,36,4.7,1.2,0.4,2,,,0.3,0.5,,,0.4,,,,1972,1
