,id,Name,games_played,minutes_played,points_scored,goals_scored,goals_attempted,3_point_scored,3_point_attempted,free_throws_scored,free_throws_attempted,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnover,season,5Yrs
21,202700,Donatas Motiejunas,44,12.2,5.7,2.2,4.8,0.5,1.9,0.7,1.2,0.8,1.3,0.7,0.2,0.2,0.8,2012,1
22,201976,Patrick Beverley,41,17.4,5.6,1.9,4.6,0.9,2.3,0.8,1,1.1,1.6,2.9,0.9,0.5,1.1,2012,1
23,203086,Meyers Leonard,69,17.5,5.5,2.2,4,0,0.1,1,1.3,1.2,2.5,0.5,0.2,0.6,0.7,2012,1
24,203095,Evan Fournier,38,11.3,5.3,2,4,0.6,1.4,0.8,1,0.2,0.8,1.2,0.5,0,0.8,2012,1
25,203109,Jae Crowder,78,17.3,5,1.8,4.7,0.8,2.5,0.6,0.9,0.4,1.9,1.2,0.8,0.2,0.6,2012,1
26,203080,Thomas Robinson,70,15.1,4.8,2,4.6,0,0,0.8,1.6,1.7,2.8,0.7,0.6,0.4,1.3,2012,0
27,203118,Mike Scott,40,9.4,4.6,1.8,3.7,0,0,1.1,1.4,1,1.8,0.3,0.1,0.1,0.5,2012,1
28,203124,Kyle O'Quinn,57,11.2,4.1,1.8,3.5,0,0,0.5,0.8,1.1,2.5,0.9,0.2,0.5,0.6,2012,1
29,203115,Will Barton,73,12.2,4,1.6,4.2,0.1,0.9,0.7,0.9,0.5,1.5,0.8,0.5,0.1,0.8,2012,1
30,203111,Orlando Johnson,51,12.1,4,1.4,3.5,0.7,1.8,0.5,0.6,0.4,1.8,0.9,0.2,0.2,0.6,2012,0
31,201986,Nando De Colo,72,12.8,3.8,1.5,3.3,0.4,1.1,0.5,0.6,0.3,1.6,1.9,0.6,0.1,1.1,2012,0
32,201964,Victor Claver,49,16.6,3.8,1.5,3.9,0.5,1.8,0.3,0.6,0.6,1.8,0.9,0.5,0.2,0.9,2012,0
33,203102,Arnett Moultrie,47,11.5,3.7,1.7,2.9,0,0,0.4,0.6,1.6,1.5,0.2,0.4,0.2,0.4,2012,0
34,203199,DeQuan Jones,63,12.7,3.7,1.5,3.5,0.1,0.6,0.5,0.8,0.3,1.4,0.3,0.3,0.3,0.5,2012,0
35,203141,Mirza Teletovic,53,9.4,3.5,1.3,3.5,0.7,2,0.2,0.2,0.6,1.2,0.4,0.2,0.2,0.4,2012,1
36,203143,Pablo Prigioni,78,16.2,3.5,1.3,2.8,0.7,1.7,0.3,0.3,0.5,1.3,3,0.9,0,1.1,2012,0
37,203117,Doron Lamb,47,12.3,3.3,1.3,3.5,0.3,0.8,0.4,0.7,0.2,0.8,0.7,0.3,0,0.6,2012,0
38,203087,Jeremy Lamb,23,6.4,3.1,1,3,0.4,1.3,0.6,0.6,0.2,0.6,0.2,0.1,0.1,0.3,2012,1
39,203088,Kendall Marshall,48,14.6,3,1.2,3.1,0.5,1.5,0.2,0.3,0.1,0.8,3,0.5,0.1,1.2,2012,0
40,203119,Kim English,41,9.9,2.9,1,2.7,0.3,1.2,0.5,0.7,0.2,0.7,0.6,0.4,0.1,0.5,2012,0
41,203110,Draymond Green,79,13.4,2.9,1.1,3.3,0.2,0.8,0.6,0.7,0.7,2.6,0.7,0.5,0.3,0.6,2012,1
42,203108,Bernard James,46,9.9,2.8,1.2,2.2,0,0,0.5,0.9,1.1,1.7,0.1,0.3,0.8,0.4,2012,0
43,203146,Maalik Wayns,27,7.5,2.8,1,3.3,0.3,1.1,0.6,0.7,0,0.2,1,0.2,0,0.6,2012,0
44,200777,Joel Freeland,51,9.4,2.6,1.1,2.8,0,0,0.4,0.5,0.8,1.5,0.3,0.3,0.2,0.4,2012,0
45,203100,Tony Wroten,35,7.8,2.6,0.9,2.5,0.1,0.5,0.6,0.8,0.4,0.4,1.2,0.2,0.1,0.8,2012,0
46,203105,Festus Ezeli,78,14.4,2.4,0.9,2.2,0,0,0.6,1,1.8,2.2,0.3,0.3,0.9,0.8,2012,0
47,203103,Perry Jones III,38,7.4,2.3,1,2.6,0,0.1,0.3,0.4,0.3,1.3,0.3,0.1,0.2,0.4,2012,0
48,203121,Darius Miller,52,13.3,2.3,0.8,2.1,0.4,1.1,0.2,0.2,0.2,1.3,0.8,0.3,0.2,0.4,2012,1
49,203116,Tyshawn Taylor,38,5.8,2.2,0.8,2.3,0.2,0.3,0.4,0.7,0.1,0.4,0.6,0.3,0,0.7,2012,0
50,203104,Marquis Teague,48,8.2,2.1,0.9,2.4,0.1,0.5,0.2,0.3,0.1,0.9,1.3,0.2,0.1,0.7,2012,1
51,203145,Kent Bazemore,61,4.4,2,0.7,1.9,0.2,0.6,0.4,0.7,0.1,0.3,0.4,0.3,0.1,0.3,2012,1
52,203129,Tornike Shengelia,19,4.9,1.6,0.5,1.2,0.1,0.1,0.5,0.8,0.5,0.7,0.2,0.2,0.1,0.6,2012,0
0,202681,Kyrie Irving,51,30.5,18.5,6.9,14.6,1.4,3.6,3.4,3.8,0.9,2.9,5.4,1.1,0.4,3.1,2011,1
1,202688,Brandon Knight,66,32.3,12.8,4.8,11.7,1.6,4.2,1.6,2.1,0.5,2.7,3.8,0.7,0.2,2.6,2011,1
2,202705,MarShon Brooks,56,29.4,12.6,4.9,11.4,0.8,2.7,2,2.6,1.3,2.3,2.3,0.9,0.3,2.1,2011,1
3,202691,Klay Thompson,66,24.4,12.5,4.8,10.9,1.7,4.1,1.2,1.4,0.4,2.1,2,0.7,0.3,1.6,2011,1
4,202689,Kemba Walker,66,27.2,12.1,4.3,11.6,1,3.4,2.5,3.2,0.5,3.1,4.4,0.9,0.3,1.8,2011,1
5,202738,Isaiah Thomas,65,25.5,11.5,3.9,8.8,1.3,3.4,2.4,2.8,0.7,1.8,4.1,0.8,0.1,1.6,2011,1
6,201937,Ricky Rubio,41,34.2,10.6,3.4,9.5,0.8,2.3,3.1,3.8,0.5,3.7,8.2,2.2,0.2,3.2,2011,1
7,202702,Kenneth Faried,46,22.5,10.2,3.9,6.7,0,0,2.4,3.6,3.1,4.6,0.8,0.7,1,1.2,2011,1
8,202697,Iman Shumpert,59,28.9,9.5,3.6,9.1,0.8,2.7,1.5,1.8,0.7,2.4,2.8,1.7,0.1,1.9,2011,1
9,202718,Chandler Parsons,63,28.6,9.5,3.9,8.7,1,2.8,0.7,1.2,1.4,3.3,2.1,1.2,0.5,1.3,2011,1
10,202682,Derrick Williams,66,21.5,8.8,3.1,7.5,0.6,2.1,2.1,3,1.2,3.5,0.6,0.5,0.5,1.2,2011,1
11,202684,Tristan Thompson,60,23.7,8.2,3.2,7.4,0,0,1.8,3.2,3.1,3.4,0.5,0.5,1,1.4,2011,1
12,202695,Kawhi Leonard,64,24,7.9,3.1,6.3,0.6,1.7,1.1,1.4,1.6,3.5,1.1,1.3,0.4,0.7,2011,1
13,202690,Jimmer Fredette,61,18.6,7.6,2.8,7.3,1.3,3.5,0.7,0.8,0.3,0.9,1.8,0.5,0,1.1,2011,1
14,202693,Markieff Morris,63,19.5,7.4,2.8,6.9,0.7,2,1.2,1.7,1.1,3.3,1,0.7,0.7,1.1,2011,1
15,202692,Alec Burks,59,15.9,7.2,2.6,6.1,0.3,0.8,1.8,2.4,1,1.3,0.9,0.5,0.1,0.9,2011,1
16,202708,Norris Cole,65,19.4,6.8,2.7,6.9,0.3,1.2,1,1.3,0.3,1.1,2,0.7,0,1.6,2011,1
17,201274,Ivan Johnson,56,16.7,6.4,2.5,4.9,0,0.1,1.3,1.8,1.2,2.9,0.6,0.8,0.3,1.2,2011,0
18,202970,Gustavo Ayon,54,20.1,5.9,2.6,4.8,0,0,0.7,1.2,1.6,3.3,1.4,1,0.9,0.9,2011,0
19,202724,Charles Jenkins,51,17.5,5.8,2.5,5.7,0.1,0.4,0.7,0.8,0.2,1.2,3.3,0.6,0.1,1.2,2011,0
20,202696,Nikola Vucevic,51,15.9,5.5,2.6,5.7,0.1,0.2,0.4,0.7,1.7,3.1,0.6,0.4,0.7,0.6,2011,1
21,202388,Donald Sloan,33,20.3,5.5,2.4,6,0.1,0.8,0.7,0.9,0.5,1.5,3.2,0.4,0.1,1.5,2011,0
22,202687,Bismack Biyombo,63,23.1,5.2,2,4.4,0,0,1.1,2.3,1.8,4,0.4,0.3,1.8,1.1,2011,1
23,202699,Tobias Harris,42,11.4,5,1.9,4,0.1,0.5,1,1.3,0.7,1.7,0.5,0.3,0.2,0.7,2011,1
24,202719,Jeremy Tyler,42,13.5,4.9,2.1,5,0,0,0.7,1.2,1.3,2,0.4,0.4,0.5,0.9,2011,0
25,202720,Jon Leuer,46,12.1,4.7,2.1,4.2,0.1,0.2,0.5,0.6,1,1.6,0.5,0.3,0.4,0.4,2011,1
26,202686,Jan Vesely,57,18.9,4.7,2.1,3.8,0,0,0.6,1.1,1.8,2.6,0.8,0.7,0.6,1.1,2011,0
27,202698,Chris Singleton,66,21.7,4.6,1.8,4.7,0.7,1.9,0.5,0.7,0.7,2.9,0.7,1.1,0.5,0.6,2011,0
28,202683,Enes Freedom,66,13.2,4.6,1.8,3.6,0,0,1.1,1.6,1.6,2.6,0.1,0.3,0.3,0.8,2011,1
29,202716,Jordan Williams,43,14.8,4.6,1.8,3.5,0,0,1,1.5,1.5,2.1,0.3,0.5,0.3,0.5,2011,0
30,202706,Jordan Hamilton,26,9.9,4.4,1.8,4.3,0.7,1.8,0.1,0.2,0.4,2,0.8,0.2,0.1,0.6,2011,0
31,202725,Josh Harrellson,37,14.6,4.4,1.7,4,0.5,1.6,0.4,0.7,1.3,2.6,0.3,0.6,0.5,0.5,2011,0
32,202726,Andrew Goudelock,40,10.5,4.4,1.7,4.4,0.7,1.9,0.3,0.3,0.1,0.7,0.5,0.1,0,0.5,2011,0
33,202730,Lavoy Allen,41,15.2,4.1,1.9,4.1,0,0,0.3,0.3,1.1,3,0.8,0.3,0.4,0.5,2011,1
34,202498,Lance Thomas,42,15,4,1.4,3,0,0,1.2,1.5,1.2,1.8,0.3,0.2,0.2,0.6,2011,1
35,202809,Cory Higgins,38,11.1,3.9,1.4,4.2,0.1,0.5,1.1,1.6,0.2,0.7,0.9,0.1,0.2,1,2011,0
36,202701,Nolan Smith,44,12.3,3.8,1.5,4.1,0.3,1,0.5,0.6,0.4,0.9,1.4,0.4,0.1,1,2011,0
37,202714,Shelvin Mack,64,12.2,3.6,1.4,3.4,0.2,0.7,0.7,0.9,0.2,1.3,2,0.4,0,0.8,2011,1
38,202723,Malcolm Lee,19,12.8,3.3,1.2,3.1,0.1,0.5,0.7,0.9,0.5,0.9,1.6,0.4,0.2,0.9,2011,0
39,202707,JaJuan Johnson,36,8.3,3.2,1.5,3.4,0,0,0.2,0.3,0.6,1.1,0.2,0.1,0.4,0.4,2011,0
40,202704,Reggie Jackson,45,11.1,3.1,1.1,3.5,0.3,1.4,0.6,0.6,0.3,0.9,1.6,0.6,0,0.8,2011,1
41,201880,Greg Stiemsma,55,13.9,2.9,1.2,2.2,0,0,0.5,0.7,0.9,2.3,0.5,0.7,1.5,0.6,2011,0
42,202734,E'Twaun Moore,38,8.7,2.9,1.1,3,0.4,1.2,0.2,0.2,0.1,0.8,0.9,0.3,0.1,0.6,2011,1
43,202951,Jeremy Pargo,44,9.6,2.9,1.1,3.4,0.2,0.9,0.4,0.6,0.3,0.6,1.3,0.3,0,1,2011,1
44,202710,Jimmy Butler,42,8.5,2.6,0.8,1.9,0,0.3,1,1.3,0.5,0.8,0.3,0.3,0.1,0.3,2011,1
45,202148,Mickell Gladness,26,9.7,2.2,1,2.3,0,0,0.2,0.5,0.5,1.7,0.2,0.2,0.8,0.3,2011,0
46,202709,Cory Joseph,29,9.2,2,0.8,2.4,0.1,0.5,0.4,0.6,0.2,0.7,1.2,0.2,0.1,0.4,2011,1
0,201933,Blake Griffin,82,38,22.5,8.5,16.8,0.1,0.3,5.4,8.5,3.3,8.8,3.8,0.8,0.5,2.7,2010,1
1,202322,John Wall,69,37.8,16.4,5.8,14.1,0.5,1.7,4.4,5.7,0.5,4.1,8.3,1.8,0.5,3.8,2010,1
2,202326,DeMarcus Cousins,81,28.5,14.1,5.3,12.4,0,0.2,3.4,5,2.7,6,2.5,1,0.8,3.3,2010,1
3,202348,Jordan Crawford,42,24.5,11.7,4.6,11.9,0.8,3,1.7,2,0.7,1.8,2.8,0.9,0.1,2,2010,1
4,202390,Gary Neal,80,21.1,9.8,3.6,7.9,1.6,3.9,1.1,1.3,0.3,2.2,1.2,0.3,0.1,1,2010,1
5,202361,Landry Fields,82,31,9.7,3.6,7.3,1,2.7,1.4,1.8,1.3,5.1,1.9,1,0.2,1.3,2010,0
6,202328,Greg Monroe,80,27.8,9.4,3.8,6.9,0,0,1.8,2.9,3.1,4.4,1.3,1.2,0.6,1,2010,1
7,202325,Wesley Johnson,79,26.2,9,3.4,8.6,1.3,3.7,0.8,1.2,0.6,2.4,1.9,0.7,0.7,1.2,2010,1
8,202331,Paul George,61,20.7,7.8,2.9,6.5,0.7,2.3,1.3,1.7,0.6,3.1,1.1,1,0.4,1.1,2010,1
9,202396,Samardo Samuels,37,18.9,7.8,3,6.5,0,0.1,1.8,3,2,2.2,0.5,0.4,0.5,1.4,2010,0
10,202334,Ed Davis,65,24.6,7.7,3.3,5.7,0,0,1.1,2,2.6,4.5,0.6,0.6,1,0.7,2010,1
11,202323,Evan Turner,78,23,7.2,2.9,6.8,0.2,0.6,1.3,1.6,0.5,3.4,2,0.6,0.2,1,2010,1
12,201963,Christian Eyenga,44,21.5,6.9,3,7,0.6,2.1,0.4,0.6,0.6,2.2,0.8,0.8,0.6,1.1,2010,0
13,202324,Derrick Favors,78,19.7,6.8,2.8,5.3,0,0,1.3,2.2,2.2,3.1,0.5,0.4,0.9,1,2010,1
14,202339,Eric Bledsoe,81,22.7,6.7,2.5,6,0.4,1.4,1.2,1.6,0.8,1.9,3.6,1.1,0.3,2.4,2010,1
15,202335,Patrick Patterson,52,16.7,6.3,2.9,5.1,0,0,0.6,0.8,1.7,2.2,0.8,0.3,0.7,0.6,2010,1
16,202412,Manny Harris,54,17.3,5.9,2,5.4,0.6,1.7,1.3,1.7,0.7,1.9,1.6,0.6,0.1,1.2,2010,1
17,202329,Al-Farouq Aminu,81,17.9,5.6,2,5,0.6,1.8,1.1,1.5,0.9,2.4,0.7,0.7,0.3,1.3,2010,1
18,201593,Nikola Pekovic,65,13.6,5.5,2.1,4,0,0,1.3,1.8,1.4,1.6,0.4,0.3,0.5,1.4,2010,1
19,202330,Gordon Hayward,72,16.9,5.4,2,4.1,0.5,1,1,1.3,0.6,1.4,1.1,0.4,0.3,1,2010,1
20,202344,Trevor Booker,65,16.4,5.3,2.1,3.9,0,0,1,1.6,1.5,2.4,0.5,0.4,0.6,0.6,2010,1
21,201814,Gary Forbes,63,12.6,5.2,2,4.3,0.3,0.9,0.9,1.4,0.4,1.4,0.8,0.4,0.1,0.7,2010,0
22,201168,Tiago Splitter,60,12.3,4.6,1.7,3.2,0,0,1.3,2.3,1.2,2.2,0.4,0.5,0.3,0.5,2010,1
23,202333,Xavier Henry,38,13.9,4.3,1.7,4.2,0.1,0.4,0.9,1.4,0.2,0.7,0.5,0.3,0.1,0.3,2010,0
24,202336,Larry Sanders,60,14.5,4.3,1.9,4.5,0,0,0.5,0.8,1,2,0.3,0.4,1.2,0.6,2010,1
25,200817,Pooh Jeter,62,13.8,4.1,1.7,4.2,0.1,0.5,0.6,0.7,0.1,1,2.6,0.5,0,0.8,2010,0
26,202327,Ekpe Udoh,58,17.8,4.1,1.7,3.8,0,0,0.7,1.1,1.4,1.7,0.7,0.4,1.5,0.8,2010,1
27,201623,Semih Erden,41,14.5,4,1.5,2.7,0,0,1,1.5,0.9,2,0.5,0.4,0.6,0.8,2010,0
28,202376,Luke Harangody,49,13.1,3.9,1.6,4.2,0.3,1.3,0.4,0.5,0.8,2.1,0.6,0.3,0.3,0.3,2010,0
29,202351,Lazar Hayward,42,10,3.8,1.3,3.7,0.4,1.4,0.8,1,0.5,1.1,0.7,0.3,0.2,0.5,2010,0
30,202386,Ben Uzoh,42,10.4,3.8,1.5,3.4,0.1,0.2,0.8,1.3,0.7,0.7,1.6,0.3,0.2,0.6,2010,0
31,202379,Jeremy Evans,49,9.4,3.6,1.6,2.3,0,0,0.5,0.8,0.7,1.2,0.5,0.3,0.3,0.4,2010,1
32,202389,Timofey Mozgov,45,11.6,3.6,1.4,3,0,0,0.8,1.2,1,1.7,0.3,0.3,0.6,0.8,2010,1
33,202349,Greivis Vasquez,70,12.3,3.6,1.4,3.3,0.4,1.2,0.5,0.6,0.2,0.9,2.2,0.3,0.1,1,2010,1
34,202356,Armon Johnson,38,7.3,2.9,1.2,2.7,0.1,0.3,0.3,0.6,0.3,0.7,1.2,0.1,0,1,2010,0
35,202347,Quincy Pondexter,66,11.1,2.8,1.1,2.7,0.3,0.8,0.4,0.5,0.3,1,0.4,0.3,0.2,0.2,2010,1
36,201600,Omer Asik,82,12.1,2.8,1,1.7,0,0,0.9,1.8,1.4,2.4,0.4,0.2,0.7,0.8,2010,1
37,202338,Kevin Seraphin,58,10.9,2.7,1.1,2.5,0,0,0.4,0.5,1.4,1.2,0.2,0.3,0.5,0.7,2010,1
38,202397,Ish Smith,43,10.3,2.3,1,2.7,0.1,0.2,0.3,0.5,0.2,0.9,1.8,0.4,0,0.8,2010,1
39,201203,Mustafa Shakur,22,7.2,2.3,1,2.7,0,0.5,0.4,0.7,0.3,0.7,1.1,0.2,0.1,0.8,2010,0
40,202382,Derrick Caracter,41,5.2,2,0.8,1.6,0,0,0.4,0.6,0.5,0.6,0.2,0.1,0.2,0.5,2010,0
41,202332,Cole Aldrich,18,7.9,1,0.4,0.8,0,0,0.1,0.2,0.7,1.2,0.2,0.3,0.4,0.4,2010,1
0,201936,Tyreke Evans,72,37.2,20.1,7.4,16.2,0.5,2,4.8,6.5,0.9,4.4,5.8,1.5,0.4,3,2009,1
1,201939,Stephen Curry,80,36.2,17.5,6.6,14.3,2.1,4.8,2.2,2.5,0.6,3.9,5.9,1.9,0.2,3,2009,1
2,201943,Brandon Jennings,82,32.6,15.5,5.5,14.8,1.8,4.7,2.7,3.3,0.6,2.8,5.7,1.3,0.2,2.4,2009,1
3,201977,Marcus Thornton,73,25.6,14.5,5.5,12.1,1.6,4.3,2,2.4,1,1.9,1.6,0.8,0.2,1,2009,1
4,201938,Jonny Flynn,81,28.9,13.5,4.9,11.8,1,2.7,2.8,3.3,0.3,2.1,4.4,1,0,2.9,2009,0
5,201954,Darren Collison,76,27.8,12.4,4.9,10.4,0.6,1.5,1.9,2.3,0.5,2,5.7,1,0.1,2.7,2009,1
6,201956,Omri Casspi,77,25.1,10.3,3.9,8.7,1,2.6,1.5,2.3,1,3.6,1.2,0.7,0.2,1.3,2009,1
7,201935,James Harden,76,22.9,9.9,3.1,7.6,1.2,3.3,2.6,3.2,0.6,2.6,1.8,1.1,0.3,1.4,2009,1
8,202083,Wesley Matthews,82,24.7,9.4,3.3,6.9,0.8,2,2,2.4,0.6,1.7,1.5,0.8,0.2,1.1,2009,1
9,201973,Jonas Jerebko,80,27.9,9.3,3.6,7.5,0.5,1.4,1.6,2.2,2.4,3.6,0.7,1,0.4,1,2009,1
10,201959,Taj Gibson,82,26.9,9,3.8,7.7,0,0,1.4,2.1,2.8,4.7,0.9,0.6,1.3,1.4,2009,1
11,201978,Chase Budinger,74,20.1,8.9,3.4,7.6,1.2,3.4,0.9,1.2,0.5,2.5,1.2,0.5,0.1,0.6,2009,1
12,201942,DeMar DeRozan,77,21.6,8.6,3.3,6.6,0.1,0.2,1.9,2.5,0.9,2,0.7,0.6,0.2,0.8,2009,1
13,201962,Toney Douglas,56,19.4,8.6,3.2,7,1.2,3.1,1,1.2,0.7,1.2,2,0.8,0.1,1,2009,1
14,201944,Terrence Williams,78,22.6,8.4,3.3,8.3,0.4,1.3,1.3,1.8,0.6,3.9,2.9,0.6,0.1,1.6,2009,0
15,201951,Ty Lawson,65,20.3,8.3,3.1,6,0.5,1.3,1.6,2.2,0.6,1.3,3.1,0.7,0,1.3,2009,1
16,201950,Jrue Holiday,73,24.2,8,3.2,7.1,0.8,2.2,0.9,1.2,0.8,1.8,3.8,1.1,0.2,2.1,2009,1
17,201971,DeJuan Blair,82,18.2,7.8,3.4,6,0,0,1.1,2,2.4,4,0.8,0.6,0.5,1.4,2009,1
18,201970,Sam Young,80,16.5,7.4,2.8,6.2,0.1,0.7,1.7,2.2,1,1.6,0.7,0.4,0.3,1.2,2009,0
19,201985,AJ Price,56,15.4,7.3,2.6,6.3,1.1,3.1,1.1,1.3,0.2,1.4,1.9,0.6,0.1,1.1,2009,1
20,201958,Rodrigue Beaubois,56,12.5,7.1,2.8,5.3,0.8,2,0.8,0.9,0.2,1.2,1.3,0.5,0.2,1,2009,0
21,201961,Wayne Ellington,76,18.2,6.6,2.5,5.9,0.8,2.1,0.8,0.9,0.4,1.7,1,0.3,0.1,1,2009,1
22,201586,Serge Ibaka,73,18.1,6.3,2.8,5.1,0,0,0.8,1.3,1.9,3.5,0.1,0.3,1.3,0.9,2009,1
23,201941,Jordan Hill,47,13.3,5.2,2.1,4.3,0,0,1,1.4,1.6,2.1,0.4,0.3,0.4,0.6,2009,1
24,201948,Austin Daye,69,13.3,5.1,2,4.3,0.4,1.4,0.7,0.8,0.5,2,0.5,0.4,0.4,0.7,2009,1
25,202066,Garrett Temple,27,12.4,5,1.6,3.7,0.5,1.4,1.3,1.9,0.2,0.9,0.8,0.5,0.2,1,2009,1
26,201953,Eric Maynor,81,15.7,4.7,1.9,4.5,0.3,0.9,0.6,0.9,0.3,1.3,3.3,0.5,0.1,1,2009,0
27,201975,Jodie Meeks,60,12,4.7,1.7,4.5,0.7,2.2,0.5,0.7,0.2,1.5,0.7,0.3,0.1,0.4,2009,1
28,201805,Chris Hunter,60,13.1,4.5,1.8,3.6,0,0.1,0.9,1.2,0.9,1.9,0.6,0.2,0.6,0.5,2009,0
29,201949,James Johnson,65,11.6,3.9,1.5,3.2,0.2,0.7,0.8,1.1,0.5,1.4,0.7,0.3,0.7,1,2009,1
30,201967,Dante Cunningham,63,11.2,3.9,1.7,3.4,0,0,0.5,0.8,0.9,1.7,0.2,0.4,0.3,0.2,2009,1
31,201974,Derrick Brown,57,9.4,3.3,1.2,2.6,0,0.1,0.8,1.3,0.5,0.8,0.3,0.4,0.2,0.3,2009,0
32,201952,Jeff Teague,71,10.1,3.2,1.3,3.2,0.1,0.5,0.6,0.7,0.1,0.9,1.7,0.5,0.2,0.7,2009,1
33,201934,Hasheem Thabeet,68,13,3.1,1.1,1.9,0,0,0.8,1.4,1.3,2.3,0.2,0.2,1.3,0.6,2009,0
34,201969,DaJuan Summers,44,9.2,3,1,3,0.3,1,0.6,0.9,0.3,0.7,0.4,0.2,0.2,0.4,2009,0
35,201960,DeMarre Carroll,71,11.2,2.9,1.2,3.1,0,0.1,0.5,0.7,0.7,1.4,0.5,0.4,0.1,0.3,2009,1
36,201972,Jon Brockman,52,12.6,2.8,1.1,2,0,0,0.7,1.2,2,2.1,0.4,0.3,0.1,0.4,2009,0
37,201947,Earl Clark,51,7.5,2.7,1.1,3,0,0.1,0.5,0.7,0.4,0.9,0.4,0.1,0.3,0.5,2009,1
38,201965,Jeff Ayres,39,10.4,2.7,1.1,1.7,0,0,0.5,0.5,0.6,1.9,0,0.2,0.4,0.3,2009,1
39,201945,Gerald Henderson,43,8.3,2.6,0.9,2.4,0.1,0.4,0.8,1.1,0.3,0.9,0.3,0.2,0.2,0.3,2009,1
40,202068,Marcus Landry,18,6.2,2.4,0.9,2.4,0.5,1.6,0.2,0.3,0.3,0.8,0,0.1,0.1,0.3,2009,0
41,201991,Lester Hudson,25,5.2,2.3,0.8,2.1,0.2,0.6,0.4,0.5,0.3,0.4,0.5,0.3,0.1,0.6,2009,1
42,202132,Cedric Jackson,12,6.3,1.7,0.5,1.7,0.1,0.5,0.6,1,0.2,0.5,1.2,0.3,0.2,0.9,2009,0
0,201564,O.J. Mayo,82,38,18.5,6.9,15.6,1.8,4.6,3,3.4,0.7,3.1,3.2,1.1,0.2,2.8,2008,1
1,201565,Derrick Rose,81,37,16.8,7.1,14.9,0.2,0.9,2.4,3.1,1.2,2.7,6.3,0.8,0.2,2.5,2008,1
2,201569,Eric Gordon,78,34.3,16.1,5.3,11.6,1.7,4.3,3.8,4.5,0.6,2,2.8,1,0.4,2.1,2008,1
